c0_svm_stage1_stack,c1_svm_stage1_stack,c2_svm_stage1_stack
0.8959769602375623,0.10140917602917314,0.0026138637332644285
0.8793446707941424,0.11754476891826772,0.0031105602875900074
0.9927343864283577,0.006839157784872445,0.0004264557867697195
0.2865517137048046,0.040702278117454,0.6727460081777413
0.7005114933944482,0.11133686681593817,0.1881516397896137
0.6547597906926956,0.09428259863239001,0.2509576106749142
0.627173227338129,0.12406435341043794,0.24876241925143316
0.2503668663544811,0.6744190452792922,0.07521408836622666
0.4970124856403008,0.009849286314563175,0.49313822804513596
0.9673266410249239,0.00961053665133422,0.02306282232374184
0.9711858582065498,0.009491667061469748,0.01932247473198051
0.7346011905534857,0.2582869889276183,0.007111820518895871
0.7997092865703717,0.19296577087049438,0.0073249425591340725
0.8109750203318709,0.18297239626977516,0.006052583398353904
0.8269988153705881,0.16562312388461944,0.007378060744792656
0.7444981817409051,0.2520846881679917,0.0034171300911033102
0.7613609989581693,0.23528830375917578,0.003350697282654968
0.9868648219990394,0.012601120936348105,0.0005340570646126376
0.9532037905565721,0.00898183424856136,0.0378143751948666
0.9607820489704291,0.00792712443847078,0.03129082659110007
0.5872528821404781,0.4067829027929875,0.00596421506653427
0.6586385259314361,0.3355749090383966,0.005786565030167394
0.584440233868131,0.4100833263296963,0.005476439802172646
0.9924324099188283,0.00451608573854879,0.003051504342622959
0.9640725417805323,0.005822842203755004,0.03010461601571279
0.8048131140525748,0.19232802418241887,0.0028588617650062956
0.3130175978653349,0.06242203431217653,0.6245603678224887
0.26997315051380655,0.04535293865077397,0.6846739108354195
0.7060498368438598,0.25664138158814287,0.03730878156799723
0.9809452589615948,0.006477045231500089,0.012577695806905006
0.972113782068291,0.010878787198587911,0.017007430733121023
0.9777242006774539,0.009732459485049052,0.012543339837497204
0.8152027041641491,0.17939712803671787,0.005400167799132827
0.4487066399615035,0.07287779219853054,0.4784155678399659
0.9822964863295779,0.008988441110760774,0.008715072559661407
0.8427940517121227,0.014391189377543539,0.14281475891033382
0.7874308500617233,0.01625512571451676,0.1963140242237599
0.8912464448966272,0.10528054807963122,0.003473007023741593
0.8320441767436976,0.16343700194707916,0.004518821309223269
0.8999261549439456,0.09660924972679272,0.0034645953292618023
0.9767507844669273,0.007649978595360711,0.015599236937711867
0.9742517069037491,0.008369270234360317,0.017379022861890525
0.9746001636202527,0.02376081554296084,0.0016390208367865287
0.9677027104440254,0.030726000736523238,0.0015712888194512726
0.9785154831187335,0.020144144044236978,0.0013403728370294697
0.3585170658845685,0.10215258511083267,0.5393303490045988
0.6444778913975661,0.3499156126690755,0.005606495933358403
0.6398395772154069,0.35455514821687417,0.005605274567719054
0.7712589689127063,0.22378547853707254,0.004955552550221129
0.693970080230954,0.30068120977757423,0.005348709991471715
0.8540599993404467,0.1415991103882674,0.0043408902712858185
0.8544403483092989,0.14134993990275577,0.0042097117879452825
0.8801489441030167,0.11538297126899147,0.0044680846279918475
0.9931873770972334,0.0060565720360575715,0.0007560508667092102
0.22680541117385025,0.058395406486029665,0.7147991823401201
0.21998232700056006,0.057609560907960565,0.7224081120914794
0.2831780085166937,0.03510988059883226,0.6817121108844741
0.4272073523415506,0.07685017993749392,0.4959424677209556
0.35097532738163845,0.13072627660993158,0.51829839600843
0.8195409162709296,0.17356812713028127,0.006890956598789135
0.8311957919195316,0.16202046176035695,0.0067837463201116275
0.9628466560993522,0.03132299112345472,0.005830352777193122
0.6089427446934093,0.25283636750137645,0.13822088780521427
0.9489244886517912,0.012857806300584912,0.03821770504762378
0.3640093226807138,0.0946512197317221,0.5413394575875642
0.9710312363745358,0.008724390205178045,0.020244373420286208
0.9778731710748437,0.010180833629402636,0.01194599529575371
0.9648613917351843,0.009309177098276472,0.0258294311665394
0.9641739296378262,0.009387591147592694,0.026438479214581014
0.7746947999933084,0.22077259671839516,0.004532603288296382
0.968325057914247,0.03016777201527944,0.0015071700704734502
0.826395588144354,0.1566079131685443,0.016996498687101784
0.9799487997915934,0.005952201960722752,0.0140989982476837
0.9633726917166467,0.01089749419760712,0.02572981408574611
0.9601530374024997,0.014797946479646346,0.025049016117853914
0.9728550464944594,0.02626848731651178,0.0008764661890288158
0.9910183668202558,0.008367619384862829,0.0006140137948814722
0.467294979124497,0.15108040119855665,0.3816246196769464
0.4044198389680206,0.1052098444806834,0.49037031655129615
0.8462749232259947,0.015405312689279504,0.13831976408472582
0.8177403417133549,0.015559831212187387,0.16669982707445782
0.15900635562211143,0.0831471316488301,0.7578465127290586
0.3036735552755466,0.16616959020394362,0.5301568545205098
0.6736036331693499,0.0759285247884013,0.25046784204224876
0.9863889589587358,0.007873827845111333,0.0057372131961528116
0.9829182881257486,0.008362613657443193,0.00871909821680817
0.9725615109173373,0.023530326956186447,0.003908162126476005
0.9732366079680795,0.023269563449151758,0.0034938285827688267
0.9727482358253218,0.023257886734086117,0.003993877440591984
0.9849884062643663,0.014216116791741356,0.0007954769438923649
0.8807912395992652,0.09254391464989413,0.026664845750840573
0.8912819432334987,0.08321958004881738,0.025498476717683974
0.9676382790733841,0.009083472943106739,0.02327824798350917
0.49703813860984747,0.016770760427306543,0.4861911009628459
0.603472582512576,0.3908402229064224,0.005687194581001727
0.4767005288341758,0.010825271445586355,0.5124741997202379
0.15678005485340324,0.07033562479523763,0.7728843203513592
0.9162487895218748,0.07023609906346003,0.013515111414665184
0.8762522179629708,0.10571071208087328,0.01803706995615601
0.8970930442849683,0.08405500527736544,0.018851950437666257
0.8947829857084415,0.0826454216886084,0.022571592602950115
0.8947829857084415,0.0826454216886084,0.022571592602950115
0.9790609020072489,0.006013095771023249,0.01492600222172801
0.22022567793027298,0.03778273587670296,0.741991586193024
0.9919027201061157,0.004073276832103722,0.004024003061780683
0.9919027201061157,0.004073276832103722,0.004024003061780683
0.9926222947387253,0.004181086322617662,0.0031966189386569044
0.26481201267217674,0.6715731330664847,0.06361485426133853
0.9714258287461315,0.007581713327574665,0.020992457926293794
0.8089666694380719,0.016465912590773416,0.17456741797115455
0.8733071302185547,0.012430328683645811,0.11426254109779951
0.44405372257860326,0.016415746851462458,0.5395305305699343
0.3831179239193537,0.014868812227968856,0.6020132638526774
0.8965542409523569,0.0826982736765363,0.02074748537110683
0.8833141380270761,0.09396382927072955,0.02272203270219434
0.9616595681689909,0.010241113228859934,0.02809931860214933
0.9863990107474186,0.01302121120930426,0.0005797780432770989
0.9545289493101703,0.0436297059602392,0.0018413447295903265
0.9517447045011176,0.04654714664870881,0.0017081488501735763
0.9481111006294511,0.049784595637457886,0.00210430373309089
0.9708938265920808,0.011414853035741922,0.01769132037217743
0.8483698037450915,0.14890584142762142,0.0027243548272870063
0.9868761725994434,0.01227673350574386,0.0008470938948128521
0.9218560427169963,0.07603669498856945,0.0021072622944342157
0.9410292127456852,0.05711094936346113,0.0018598378908538144
0.6152901470332224,0.3429195158977989,0.04179033706897881
0.5810709830557691,0.37789299748680927,0.04103601945742156
0.845609957751833,0.15170529732893154,0.002684744919235615
0.8565377152031941,0.14086170983171295,0.0026005749650928455
0.877333807859518,0.12034459590003294,0.002321596240449085
0.637320156802592,0.3015420058158802,0.061137837381527636
0.7454688645347216,0.21048655065684824,0.04404458480843001
0.9727898125573826,0.02594192396435019,0.0012682634782672912
0.9700031675917647,0.028646947816687484,0.0013498845915477166
0.9551872753657774,0.0426899621747507,0.0021227624594719065
0.2925564668864574,0.12537886406196155,0.582064669051581
0.8174890449859837,0.17683089564770413,0.005680059366312075
0.9638680140599521,0.010649447613415165,0.02548253832663268
0.7765857500369954,0.21324062642080077,0.010173623542203915
0.7385313946653027,0.25141636745717827,0.010052237877519084
0.7429587558466907,0.24694865014898745,0.010092594004321847
0.798878837808223,0.19130423441268182,0.009816927779095258
0.19394216121280877,0.03276604645001001,0.7732917923371814
0.19970523797137107,0.04601168974988781,0.754283072278741
0.4928348069891488,0.49620694862877174,0.010958244382079572
0.686430287981713,0.3049107885539764,0.008658923464310683
0.7175814480788244,0.27446986791476796,0.007948684006407507
0.7897929383671921,0.2018399486042365,0.008367113028571356
0.2663788346038313,0.51285263510539,0.22076853029077864
0.8300048719473637,0.16712802815710048,0.0028670998955356666
0.982120420554254,0.008754385669302277,0.009125193776443883
0.9814802685428311,0.017688996054332128,0.0008307354028369016
0.874742334814154,0.12194782412673603,0.0033098410591101
0.9870261897989059,0.012422159366028522,0.000551650835065579
0.2980148056008648,0.04813524302488747,0.6538499513742477
0.29846299235462964,0.04830487917025171,0.6532321284751187
0.914873015214637,0.07768328676005613,0.007443698025306685
0.9446041644825026,0.05298274996676001,0.0024130855507373044
0.758726484296262,0.17654916927609648,0.06472434642764141
0.8963199343775461,0.09443627787999999,0.009243787742453958
0.97148871710568,0.009243245247216949,0.019268037647103123
0.9689228323542819,0.010325580657242851,0.02075158698847542
0.9668840795505422,0.010118148808561305,0.022997771640896558
0.9666843334542109,0.010179178690840788,0.023136487854948148
0.991942717963751,0.007306291512758213,0.0007509905234908245
0.9757540711855075,0.00964104790763961,0.014604880906852791
0.981975705079419,0.017346137686866533,0.0006781572337144017
0.9873219461972071,0.012081809045068398,0.0005962447577246235
0.8492035443858296,0.13276641529704386,0.018030040317126544
0.5095282380548651,0.1575124976112921,0.3329592643338426
0.43080785398021887,0.22399959814896456,0.3451925478708166
0.9713485881302236,0.007430790157226414,0.021220621712549993
0.973097486082574,0.00744689860405434,0.019455615313371748
0.8644942221020564,0.10043788654736074,0.035067891350582775
0.9915607367577891,0.004396859019740507,0.00404240422247038
0.9913514099105025,0.0048715003301342125,0.0037770897593630746
0.9913514099105025,0.0048715003301342125,0.0037770897593630746
0.915597050467549,0.06423819671206495,0.020164752820386166
0.8875861917833623,0.10420792038875666,0.008205887827881135
0.7249879826779757,0.2712886565032481,0.003723360818776171
0.8679448067028775,0.1294015394632221,0.002653653833900415
0.6149122112730684,0.09558047937345916,0.2895073093534725
0.5739286544220653,0.09042185995749463,0.33564948562044
0.9888799693244896,0.0049417557222966495,0.006178274953213711
0.5664594144029166,0.33619698854830815,0.09734359704877515
0.6359692044742591,0.27456224002634116,0.0894685554993998
0.533297867751439,0.34225430887411,0.1244478233744511
0.9912729553753823,0.004930193144123985,0.003796851480493649
0.9824192069021764,0.008340135417373511,0.00924065768045018
0.9860300325324297,0.007627403020150314,0.00634256444742011
0.6940886430854094,0.014743571411954537,0.29116778550263595
0.6914123418008448,0.013889696391023137,0.2946979618081321
0.5780705834280031,0.015793930717380868,0.4061354858546161
0.42042508042592225,0.01569035330016971,0.5638845662739079
0.4972634334593954,0.014010439537696867,0.4887261270029078
0.5132576400966727,0.01367705621376262,0.47306530368956456
0.530017096204829,0.46210589477227765,0.007877009022893495
0.6374281407045037,0.3561335826943357,0.0064382766011606
0.617931818363776,0.3756193353905418,0.006448846245682189
0.5206309352416462,0.4727271795647868,0.006641885193567032
0.5391321870684509,0.45411754957304123,0.0067502633585078435
0.54330344836339,0.45000738413137703,0.006689167505232949
0.9921952817020621,0.004794221349257003,0.0030104969486809932
0.43382175933951034,0.017779391780191407,0.5483988488802982
0.4321556096103247,0.017788832638247272,0.5500555577514281
0.904570525172209,0.09149916300569681,0.00393031182209418
0.2491483384471133,0.010219057634111454,0.7406326039187753
0.9689200384364104,0.009534276218123756,0.021545685345465762
0.9520250286262242,0.046792476633791553,0.0011824947399841127
0.9933872355994499,0.00585059901160699,0.0007621653889431428
0.606796950001228,0.34699461281316124,0.04620843718561067
0.9747827281650895,0.011894630967245077,0.013322640867665504
0.9842900059002372,0.005993705853255499,0.009716288246507228
0.8640352233405102,0.09819647248562337,0.03776830417386657
0.5907451451172985,0.4018305509168093,0.00742430396589223
0.35249450258954995,0.0669146392147553,0.5805908581956949
0.967284556762603,0.010733368798702216,0.021982074438694592
0.975259905382535,0.0110324567901451,0.013707637827319857
0.7595080765805905,0.23568559982241813,0.004806323596991384
0.7055621847944671,0.2906608785524563,0.003776936653076407
0.823546909070587,0.1733771095766481,0.0030759813527647846
0.7993272500965034,0.19723772207373386,0.003435027829762606
0.6370114733068163,0.017177604110530702,0.3458109225826531
0.23971773087054982,0.04054130807390957,0.7197409610555406
0.3713414471780007,0.05260722939321106,0.5760513234287883
0.9106859098985436,0.0870239168977504,0.0022901732037059743
0.7673611701608248,0.2208573958619013,0.011781433977273773
0.7663805540504048,0.22467459874906567,0.008944847200529607
0.8617146720662658,0.13070236702751795,0.0075829609062162745
0.97630246779436,0.020622073566132396,0.003075458639507744
0.9852545847998806,0.006252313650379501,0.0084931015497399
0.8808911040460069,0.09036707600531477,0.028741819948678374
0.9760515608744985,0.00983042971434941,0.014118009411151931
0.9733399189094819,0.02503841430205362,0.001621666788464413
0.9735878307721114,0.02479502990373947,0.0016171393241491262
0.9380302659232651,0.04650964718024426,0.015460086896490673
0.2966807799406888,0.10501290067882693,0.5983063193804842
0.27309986337176,0.1009411407293124,0.6259589958989277
0.974784426394319,0.01074158989885626,0.01447398370682481
0.9944808191588219,0.004818567540533616,0.0007006133006443708
0.6540217071653739,0.014972731110168825,0.3310055617244572
0.6616725686361514,0.008855939570284823,0.3294714917935636
0.2049371896421444,0.1724021741532046,0.622660636204651
0.8145425676601695,0.16220453085582542,0.023252901484005137
0.9644805882239179,0.03357648997297094,0.001942921803111056
0.9654958049630041,0.03259320534650862,0.0019109896904871589
0.9812703489947825,0.007078830421807867,0.011650820583409452
0.9854332474525063,0.005782036333947471,0.00878471621354633
0.3371557440844637,0.3817564769081349,0.28108777900740145
0.3460061998826968,0.375388033428548,0.2786057666887552
0.29112148078727845,0.3502002023331796,0.3586783168795418
0.3964329549378477,0.2796936771430699,0.32387336791908233
0.7343421576837161,0.25226492901111486,0.013392913305169053
0.8294054686932434,0.16199412574698246,0.008600405559774139
0.7942496607785798,0.19651404231653258,0.009236296904887547
0.4594317116052587,0.5339431823714492,0.006625106023292029
0.4555657954561845,0.5373158308673176,0.007118373676497916
0.852050370943918,0.12378526019413985,0.024164368861942148
0.9785342594655211,0.02015194889153383,0.001313791642945034
0.8818647334172159,0.11076594383678175,0.007369322746002285
0.7747297261957704,0.2212108016660834,0.0040594721381462875
0.9704740075768242,0.014096581331733535,0.015429411091442156
0.8227924510112109,0.16976758167317643,0.007439967315612597
0.8190005907689386,0.17293893873089755,0.008060470500163988
0.8326577312811981,0.15947711592326017,0.007865152795541732
0.8756626550968438,0.11968322837409143,0.004654116529064774
0.8187821326737276,0.176332110895243,0.004885756431029516
0.55046692750048,0.44188031058727595,0.0076527619122441805
0.49685910490581714,0.08309236825482808,0.42004852683935484
0.2786190625358012,0.06752474841160677,0.653856189052592
0.863271935792229,0.10161217409508894,0.03511589011268215
0.9924763770420316,0.007024392284767688,0.0004992306732005763
0.9862388521313322,0.008641449744097713,0.005119698124570046
0.9854336486860784,0.007661116033001482,0.0069052352809199444
0.8856605448709014,0.10343243873654047,0.01090701639255829
0.8703910842761207,0.12072460683542562,0.008884308888453684
0.9916627103701864,0.005026725291347577,0.0033105643384661364
0.9842675170550372,0.015135185621144121,0.0005972973238185846
0.36117851414175506,0.05473160829437747,0.5840898775638674
0.9875291044995658,0.007024414658457974,0.005446480841976463
0.9837907169653852,0.007816384700402166,0.008392898334212657
0.9837907169653852,0.007816384700402166,0.008392898334212657
0.9933883247404957,0.006004312767523292,0.0006073624919811204
0.9615444168504252,0.010547939004160838,0.027907644145413857
0.5631532319719403,0.35720824133108725,0.0796385266969724
0.6139321649943572,0.28799712547737416,0.09807070952826864
0.7159353200784775,0.28051856090532173,0.0035461190162007564
0.9304019601468584,0.06770714460883462,0.0018908952443069656
0.9354142132753576,0.06252709217710159,0.0020586945475408068
0.9366491346517243,0.06137948919281363,0.0019713761554620442
0.9329523281171784,0.06467442247208263,0.002373249410739033
0.9345482941459742,0.06335619964908795,0.002095506204937818
0.17788019006730016,0.028609058631988184,0.7935107513007116
0.971824577730818,0.02651974300632554,0.0016556792628564256
0.948203180541168,0.049443180761293636,0.0023536386975384314
0.9741337345980027,0.02201132489976516,0.003854940502232107
0.8785723805114046,0.11606347272839919,0.005364146760196299
0.970162981192846,0.017325330767575104,0.01251168803957889
0.29550891562122467,0.043200552890267946,0.6612905314885074
0.2373398947450491,0.053189544674396724,0.7094705605805541
0.9614228639554451,0.010014726649383182,0.028562409395171934
0.9610769420000473,0.010894054493306769,0.02802900350664596
0.9248200976532309,0.012790235737451494,0.06238966660931755
0.9671924843065092,0.03188013588857221,0.000927379804918704
0.4888773933146085,0.04681516812358542,0.464307438561806
0.547666357951571,0.08405940102498159,0.3682742410234473
0.5333047901468525,0.09111977540919268,0.37557543444395475
0.36904881457671745,0.05439781888902249,0.5765533665342601
0.2754626749423884,0.12815448550398154,0.59638283955363
0.9798715264731325,0.01895252007084901,0.0011759534560185666
0.9841516946775553,0.014801842681598908,0.0010464626408457694
0.7253905428310012,0.26610887788409515,0.008500579284903562
0.9735004275206313,0.010500848818273107,0.01599872366109553
0.9916466566590967,0.004731817009441075,0.003621526331462028
0.891182403833204,0.09312055834009494,0.015697037826701038
0.9759467715258838,0.022232082192615854,0.001821146281500101
0.986010323087125,0.0130937214080042,0.0008959555048706955
0.9880287657057921,0.011095820106121606,0.0008754141880861147
0.9859996139246537,0.013089879789725322,0.0009105062856208391
0.9601304854130074,0.0378632737892919,0.0020062407977008375
0.964341889743366,0.033888744803185766,0.0017693654534480811
0.9862272541042199,0.012891216574820893,0.00088152932095934
0.9846563673227575,0.014665217399917644,0.0006784152773246987
0.9639277958935137,0.010710064001816592,0.025362140104669684
0.9725836151949225,0.009980103755676347,0.017436281049401064
0.8508064626807331,0.14671992806113407,0.002473609258132852
0.860339318004225,0.13696833640501357,0.0026923455907614576
0.8529450213697679,0.14459354547723005,0.002461433153002061
0.9750987263191749,0.02339165792588182,0.0015096157549431568
0.9520354382171006,0.043717190357647,0.004247371425252226
0.958257029229782,0.037255988690119334,0.004486982080098665
0.9936423277094446,0.005531684037677877,0.0008259882528775531
0.993879093849041,0.005400130479272081,0.0007207756716868124
0.6636976691718472,0.016845702533738093,0.31945662829441474
0.470557169179027,0.01318572575778106,0.5162571050631919
0.4770045461219078,0.014959571488620977,0.5080358823894712
0.9927786472931597,0.006743750009124282,0.0004776026977161707
0.6311209078000499,0.36316615483205966,0.005712937367890409
0.5853718794265703,0.40837621088430726,0.006251909689122467
0.6247788491735712,0.3689313795921368,0.006289771234292076
0.976582496984326,0.009709247958313906,0.013708255057360256
0.8215080896703284,0.1230407864193601,0.055451123910311303
0.9936164490108418,0.005762091908769159,0.0006214590803888848
0.7056631488197432,0.014857533003731337,0.2794793181765254
0.9591178852291387,0.0343372371774501,0.006544877593411161
0.9945994322866873,0.004735366681623297,0.0006652010316895551
0.9766306206850199,0.009690224253805684,0.013679155061174415
0.9902106793293028,0.009291597868793348,0.0004977228019036519
0.9768698172942988,0.02229242039490815,0.0008377623107931744
0.99167838749119,0.0051001245736835695,0.0032214879351266114
0.8734082393243253,0.11765675533241834,0.008935005343256341
0.8000977465618254,0.1925304167154836,0.00737183672269094
0.8088779663986604,0.18403482744215435,0.007087206159185248
0.8425707985491643,0.14853209182429478,0.008897109626541042
0.975181978220515,0.007863374639201321,0.01695464714028362
0.9753066022095432,0.007874506540951594,0.016818891249505093
0.9855101196464868,0.008846601588045067,0.005643278765468115
0.9886045853716054,0.0107095900286945,0.0006858245996999627
0.11336952732747431,0.03835104573764045,0.8482794269348853
0.9843376256497924,0.014660154063119556,0.00100222028708795
0.9806807459627381,0.018148228451610248,0.0011710255856513742
0.8627042785234962,0.12914710188976591,0.00814861958673793
0.7783822515232091,0.21030408105668708,0.011313667420103937
0.9920983943177261,0.004795103505700435,0.0031065021765734435
0.9687537224785888,0.00631891849594589,0.024927359025465248
0.9511240172182629,0.031815794663097426,0.017060188118639685
0.11301689066408623,0.017158754199928267,0.8698243551359855
0.7014353110482312,0.016236407721802643,0.28232828122996617
0.7446692425700664,0.01407282429156908,0.24125793313836447
0.6092004563059732,0.015612944570885523,0.3751865991231413
0.9584457136361746,0.012951227997379224,0.028603058366446193
0.9534403712663004,0.04458798060603953,0.001971648127659788
0.9585969416068344,0.039638389825340965,0.0017646685678248213
0.9590331850256136,0.03918572212182366,0.0017810928525626513
0.9756478384054178,0.006831479695623354,0.017520681898958806
0.541807895414654,0.053224026539108175,0.40496807804623786
0.48534182364076706,0.08149773959446094,0.43316043676477184
0.7932337540562635,0.20049621574746948,0.006270030196267032
0.9883949668392669,0.005239197419426048,0.006365835741307057
