c0_gbdt_stage1_stack,c1_gbdt_stage1_stack,c2_gbdt_stage1_stack
0.9863573482767903,0.0019519909411915247,0.01169066078201796
0.7860798187333402,0.21249893117255775,0.0014212500941019792
0.8233442489471194,0.1749714555033978,0.001684295549482887
0.9854792430114879,0.004825009554002417,0.009695747434509808
0.9915099875460052,0.0037672427461324003,0.0047227697078623685
0.9941400347348774,0.003079940699210309,0.0027800245659122453
0.9143553076630418,0.04315490205891099,0.04248979027804718
0.9137126203089554,0.03491172696051647,0.0513756527305283
0.8913412395291149,0.05479557496055916,0.053863185510325956
0.9195791889815401,0.045789212746179614,0.0346315982722802
0.9126971372236006,0.08579127872549708,0.0015115840509022415
0.9693874253808702,0.02936006880723504,0.0012525058118947362
0.9563553297263631,0.042649549326270075,0.0009951209473668932
0.9665961091965634,0.032467657711652255,0.0009362330917844293
0.9874396481245061,0.004260565610862335,0.008299786264631554
0.8940440004423715,0.10538120285769058,0.0005747966999378627
0.8918910685516872,0.10737528241158442,0.000733649036728374
0.9192902623634455,0.0794229174040363,0.0012868202325182763
0.8870143106517044,0.11181176637915612,0.0011739229691393434
0.9405533628827139,0.0587430283455529,0.0007036087717332828
0.9045894320342259,0.09449544958928928,0.0009151183764848618
0.9979575943210549,0.0019439467946810588,9.84588842638254e-05
0.1798178384896274,0.020005397800686758,0.8001767637096858
0.8528113339973822,0.08318210646089128,0.06400655954172665
0.7890898704469039,0.0688361039666865,0.14207402558640939
0.8168323093328295,0.09119391946161189,0.09197377120555865
0.16370989528760563,0.7958580644026485,0.040432040309746044
0.27012150493595405,0.004804101222306196,0.7250743938417397
0.984617418326843,0.0036374610230327825,0.011745120650124253
0.9866408539242165,0.004354650610939516,0.009004495464843955
0.6859545287547963,0.3108950869774542,0.003150384267749555
0.8578394951356283,0.1389103294959249,0.0032501753684468105
0.8032176135992505,0.193223803858747,0.0035585825420025303
0.8658994244970366,0.13118016308613215,0.002920412416831115
0.7226361749941023,0.2763384098021921,0.0010254152037055815
0.7554105627718888,0.24356071360949982,0.0010287236186112892
0.9925079959661472,0.007311483115976287,0.00018052091787642654
0.9803152986350511,0.0036697574834498037,0.01601494388149905
0.97394728748249,0.004199704379823085,0.021853008137686744
0.5042863216815295,0.49213453942619106,0.003579138892279415
0.665086588502674,0.3314790672288135,0.0034343442685126047
0.5146916525361751,0.4828913436846066,0.0024170037792182607
0.9975463566055807,0.0015255451066801887,0.0009280982877393566
0.9839445310421937,0.0016834808130205775,0.01437198814478576
0.7198896191965639,0.2790066323344349,0.0011037484690010026
0.3288164868024127,0.03885498456253892,0.6323285286350484
0.26786533148370506,0.034146686600207365,0.6979879819160877
0.7496975691319868,0.22990654268435934,0.020395888183653767
0.9927570951720345,0.0024975312887283154,0.004745373539237288
0.9870840194755988,0.004204335681244078,0.008711644843157243
0.9909675155676804,0.0038068278862071346,0.005225656546112499
0.7640295018537842,0.23325066951218099,0.002719828634034865
0.36190929224285334,0.05277597032315647,0.5853147374339901
0.9934585894174949,0.004231890895355406,0.0023095196871497615
0.9415607008484372,0.0075484441781675255,0.050890854973395135
0.8929806999507296,0.009701160515273132,0.0973181395339973
0.9297050245761269,0.06937345934730892,0.0009215160765642023
0.884103294819712,0.11410688744950179,0.0017898177307864298
0.9461542883574496,0.05242417765670742,0.0014215339858429802
0.9949845714236979,0.002173781220728589,0.002841647355573803
0.9911287798299049,0.0033057064842645398,0.005565513685830549
0.9868251745529532,0.012685706710173904,0.0004891187368729378
0.9818980577302985,0.017590219400008118,0.0005117228696935815
0.986815344262873,0.012628014044798143,0.000556641692328836
0.4617558803246053,0.12525553786612206,0.4129885818092726
0.5729120490935916,0.4248656275215234,0.002222323384885056
0.5284200946389385,0.46927990039691586,0.0023000049641456227
0.7970075342155293,0.2008333892528283,0.002159076531642569
0.683831378031939,0.3138849621411955,0.0022836598268655374
0.8926492383891679,0.10571711480104411,0.0016336468097880499
0.9157232365565102,0.0825665906192085,0.0017101728242813288
0.9135921143305366,0.08446443567059746,0.0019434499988658872
0.9986267506352631,0.0011482458765982371,0.00022500348813856685
0.14846057853380665,0.03432612591589496,0.8172132955502984
0.1132767504566084,0.02616681902053867,0.860556430522853
0.21132309708583608,0.01985843839273584,0.7688184645214281
0.47515689932488986,0.1017218415552424,0.42312125911986764
0.20848972380692307,0.19043924100140955,0.6010710351916674
0.8863471238907246,0.11017574446604235,0.003477131643233051
0.8543242001808851,0.1423493742152359,0.003326425603878994
0.9815116609917105,0.015370904945934709,0.0031174340623547738
0.5514284760515816,0.3207298023829059,0.12784172156551243
0.9620393599509296,0.006443735746231609,0.03151690430283887
0.30677042891479445,0.07971422488799844,0.6135153461972072
0.9871746560917831,0.003928845832669364,0.008896498075547354
0.9933608477439171,0.003423008536104989,0.0032161437199780705
0.985849177865077,0.004386937873522156,0.009763884261400882
0.9857799704293011,0.004473279721288105,0.009746749849410768
0.79495015364807,0.20259407970842674,0.0024557666435032796
0.9862517686950192,0.013482357449741378,0.00026587385523934166
0.8704144815403203,0.12072796002046651,0.008857558439213
0.9950719961023275,0.001844157852657885,0.003083846045014823
0.9833297022799308,0.00554888432279966,0.01112141339726952
0.988307654617322,0.005264482514235429,0.006427862868442547
0.9902301231868776,0.009641770836421953,0.00012810597670025013
0.9968994335845824,0.002944541358081714,0.00015602505733605722
0.5783113673508368,0.14705696165109886,0.2746316709980643
0.30978429031930144,0.09183800368658994,0.5983777059941086
0.7518155688218777,0.006262106387444322,0.24192232479067804
0.7262891497742123,0.006717550715810687,0.26699329950997713
0.08034214483821905,0.04074542035484103,0.87891243480694
0.20612458904486222,0.2135542588028273,0.5803211521523104
0.7471990629140874,0.07093905874303785,0.18186187834287487
0.9959973865368009,0.0028042109354215828,0.0011984025277773324
0.9942770678566043,0.0034621281342248384,0.0022608040091708663
0.9892552974077806,0.010095595584153235,0.0006491070080662248
0.9896666206004561,0.00969166288631251,0.0006417165132315366
0.9897169868286875,0.009567300103664748,0.000715713067647857
0.9917786594457932,0.007974153580885527,0.00024718697332114974
0.941723495716593,0.04836261089897041,0.009913893384436665
0.9392230780266572,0.051409607407685326,0.009367314565657621
0.9863994132916025,0.0036453847525547553,0.009955201955842673
0.32006879080929407,0.007254075764432149,0.6726771334262738
0.642128387956374,0.3557775129986462,0.0020940990449798366
0.49187780041181095,0.0055082912409073655,0.5026139083472817
0.059175255349346145,0.029667123230448664,0.9111576214202051
0.9645902772144858,0.03223188098507973,0.0031778418004344963
0.9468560984648761,0.04786906014317052,0.0052748413919534946
0.9481009236231515,0.043609793250005115,0.008289283126843568
0.9269199455924828,0.06256978712827758,0.010510267279239734
0.9269199455924828,0.06256978712827758,0.010510267279239734
0.994511707300845,0.0019770332432093966,0.0035112594559455427
0.10932182657909895,0.014676099215903474,0.8760020742049976
0.9981974561983267,0.0009012665541201746,0.0009012772475533007
0.9981974561983267,0.0009012665541201746,0.0009012772475533007
0.9971307247843086,0.0016230250707546445,0.001246250144936837
0.28720370071959284,0.6664385885123629,0.04635771076804427
0.9917735926867096,0.002200640567626093,0.0060257667456641295
0.8789300304937936,0.013105032937917102,0.10796493656828932
0.9437356310563901,0.006791537136245383,0.04947283180736444
0.24590973726464138,0.006100539041127198,0.7479897236942314
0.2614453997315,0.006306571067892268,0.7322480292006076
0.9523288432625513,0.036856743356964296,0.01081441338048448
0.9393534933556227,0.0495384915226506,0.011108015121726883
0.9819382531727119,0.004890250529706714,0.013171496297581489
0.994933155359627,0.004935508217218146,0.00013133642315500544
0.9747713985575899,0.024655990896896594,0.0005726105455134079
0.9740805146691208,0.025443719620907284,0.00047576570997182174
0.9739894066164456,0.025560798889737946,0.00044979449381638627
0.986999769335103,0.005512938592097344,0.007487292072799757
0.8865142202945305,0.11255970967510862,0.0009260700303608638
0.9948589607467413,0.004941967001297895,0.00019907225196075064
0.9384469735459324,0.06096535364175824,0.0005876728123094679
0.9566790409136963,0.04282658544526293,0.0004943736410409294
0.5573724226812194,0.4150319390578059,0.02759563826097473
0.4577100912012663,0.5144987553703357,0.02779115342839787
0.8005495518060013,0.19831388145059073,0.0011365667434078686
0.8864570581960428,0.11289283703597094,0.00065010476798623
0.8953653524930686,0.10399420096532898,0.0006404465416025236
0.6063657156381185,0.35891519336622024,0.034719090995661304
0.7728081241419243,0.2058784877204708,0.021313388137604854
0.9883686191902875,0.011358966125601484,0.00027241468411112556
0.9852396912307354,0.014462738872523206,0.0002975698967413669
0.9752515411981457,0.02413834432524375,0.0006101144766103402
0.25507317393927376,0.12785630933985215,0.6170705167208741
0.795362261677403,0.20223008568068693,0.002407652641910123
0.9806662751585692,0.005757484995359375,0.013576239846071517
0.7481990586056307,0.24607175698630881,0.005729184408060392
0.5889262927053547,0.4047681890792966,0.0063055182153487314
0.5842793093426999,0.40927930216121994,0.006441388496080329
0.7481518660326064,0.24538051694213542,0.006467617025258189
0.16351545678978532,0.019180700953957713,0.817303842256257
0.15854126704359084,0.040688719894242956,0.8007700130621662
0.3677847230035421,0.6253864428630642,0.006828834133393632
0.6610849351543471,0.3357336972029685,0.0031813676426844253
0.68704402372688,0.3097982238712832,0.0031577524018367295
0.7820314319173386,0.21243315000210417,0.0055354180805572755
0.18826217940425746,0.5091813579937711,0.30255646260197155
0.8358969527541649,0.16318758923706045,0.0009154580087747488
0.9943433727114677,0.003525377633935297,0.0021312496545972197
0.9940432942029575,0.005817311362990409,0.00013939443405192975
0.9189219084633047,0.08001886044057745,0.001059231096117835
0.9933452307877264,0.0064821372866556305,0.00017263192561767327
0.2767979248111018,0.03570698265879815,0.6874950925300999
0.2896916024567144,0.038903376066985046,0.6714050214763004
0.9587903457578845,0.037991632187525125,0.0032180220545902395
0.972351087398565,0.02678767097899826,0.000861241622436941
0.7868324102589812,0.16321177558049274,0.04995581416052608
0.955993226706321,0.041988308210806784,0.002018465082872154
0.9846503879915071,0.004138342782649898,0.011211269225843186
0.9871213290777998,0.005009905298506783,0.007868765623693156
0.9829030136985437,0.00416007765669557,0.012936908644760707
0.9830055750691578,0.004153443671346419,0.012840981259495609
0.9973608543939396,0.002425894762895044,0.00021325084316539537
0.9906651581760607,0.004009540430171041,0.005325301393768369
0.992728314087148,0.0071351250634799366,0.0001365608493720579
0.995392973776436,0.004475496339262167,0.00013152988430205342
0.8881790270378842,0.10135374065951205,0.01046723230260376
0.4238063143974369,0.20219570913211637,0.3739979764704469
0.45378332867322024,0.27871506097681104,0.26750161034996855
0.9903674339395607,0.0023047681722538032,0.0073277978881855135
0.9905135092106341,0.0023818619193102736,0.007104628870055684
0.9348008687156658,0.046366547527503785,0.018832583756830504
0.997876421823162,0.0010433533675364966,0.0010802248093012459
0.9972769308735191,0.0017893615370304938,0.0009337075894501442
0.9972769308735191,0.0017893615370304938,0.0009337075894501442
0.9464647785615146,0.044470208833171564,0.00906501260531379
0.9103169426590916,0.08588669770288258,0.003796359638025968
0.6647245683937445,0.3340664527444182,0.0012089788618373188
0.8842056846917995,0.11502418607925692,0.0007701292289434412
0.74584765196073,0.1151028111858247,0.13904953685344518
0.6416437369988667,0.10202677830534848,0.256329484695785
0.9945947089382164,0.0025371597445294583,0.0028681313172541204
0.5529523313333133,0.347805275922768,0.09924239274391866
0.6661115131515546,0.23366200902924994,0.10022647781919547
0.49979292236554607,0.3839623500386187,0.11624472759583498
0.9976115266645037,0.0015764422330130567,0.0008120311024836504
0.9946613406950136,0.003310106316304351,0.0020285529886819565
0.9945328814065925,0.0030284530556765475,0.00243866553773091
0.7552714520235825,0.009125755900981976,0.23560279207543547
0.7349966974547169,0.006520360371346855,0.2584829421739363
0.5179087560004545,0.007864401990695399,0.4742268420088502
0.33724606776233357,0.007359318779934076,0.6553946134577325
0.5332393080895547,0.0061742385001468695,0.46058645341029847
0.5248904912303447,0.00688002219664746,0.4682294865730079
0.4536170917062604,0.5430043939941841,0.0033785142995554776
0.6168766487344899,0.37888213115562447,0.004241220109885579
0.7263261304873724,0.26998342835819117,0.003690441154436488
0.4347283051802175,0.5625500113913406,0.0027216834284419203
0.5396883647824899,0.45780338224310246,0.002508252974407633
0.5666643613464896,0.4307020121709181,0.002633626482592364
0.9974754288327629,0.0015515355240146604,0.0009730356432225308
0.46333153677006617,0.01090050391985008,0.5257679593100837
0.4525528618916025,0.010696128490661518,0.5367510096177359
0.9344843212706294,0.06428424877327593,0.0012314299560946386
0.1726801911318909,0.0046496089627125845,0.8226701999053965
0.9875992461679062,0.004445560777897527,0.007955193054196376
0.9689186831656359,0.030742385499188177,0.0003389313351758356
0.9983802476682513,0.0014205577648718003,0.00019919456687694198
0.6427101630277473,0.3156688022412422,0.041621034731010496
0.9878687866072906,0.007393199888797105,0.00473801350391233
0.993515170664816,0.0026776843640739685,0.0038071449711099903
0.8834141875236239,0.07794525577162871,0.03864055670474742
0.6095797013107209,0.3869071763779279,0.0035131223113513345
0.23525991801876894,0.04763838528807056,0.7171016966931605
0.9846464509190627,0.0060863936354155395,0.009267155445521721
0.9876392125089388,0.005262852836884106,0.007097934654177105
0.5377067496122433,0.460783609137026,0.0015096412507307018
0.6349012692632514,0.3639905198348055,0.0011082109019431388
0.823510630829768,0.1756238019120221,0.0008655672582098626
0.8026397266022987,0.19643887061627247,0.0009214027814289719
0.6058127054865032,0.009943980097972432,0.3842433144155245
0.14072818926337577,0.01570183140501198,0.8435699793316122
0.4690262196813463,0.042726114192070695,0.48824766612658305
0.9536631922155302,0.045720672453729176,0.0006161353307406714
0.7412265999032508,0.2519435555948736,0.006829844501875488
0.7344862481279189,0.26023032060916207,0.00528343126291894
0.8953217478883932,0.10166679710281418,0.003011455008792451
0.9911791623490624,0.007689989018829252,0.0011308486321084342
0.9940826468074646,0.002373381544544347,0.0035439716479909776
0.9355417788951702,0.05519198944413117,0.009266231660698461
0.9907986991962378,0.004472609998258004,0.004728690805504305
0.9917289898546996,0.00798448566137991,0.0002865244839205689
0.9920553872045277,0.007654104441240078,0.0002905083542322704
0.9689835985640322,0.021736652394106104,0.009279749041861648
0.2605936670934438,0.09189685237207068,0.6475094805344855
0.22925751376554865,0.08002625090807194,0.6907162353263795
0.9884674578013372,0.004859387587351183,0.006673154611311497
0.9988024261601536,0.001066012147825299,0.0001315616920209706
0.501084972021696,0.006337831860412334,0.49257719611789164
0.40927428187505227,0.004028031607752355,0.5866976865171953
0.25093697183231867,0.37406752284851374,0.3749955053191676
0.8736037779572317,0.11613314007311668,0.010263081969651757
0.9861668540061057,0.013512604015166208,0.0003205419787282178
0.9867609407996871,0.01293583741148603,0.00030322178882700676
0.9918621803682077,0.0028416535415309967,0.0052961660902613745
0.9931243420351921,0.002710121587592915,0.004165536377215024
0.2065650758407006,0.39307536796475945,0.40035955619453995
0.24551624457990384,0.4374828208137571,0.3170009346063392
0.2237411191755779,0.31330513205844307,0.462953748765979
0.3261302041621505,0.2524105942679072,0.4214592015699422
0.7047447264672841,0.28613608992851264,0.009119183604203182
0.887387969715851,0.1079109885033352,0.004701041780813853
0.7864854584076674,0.2076295453970999,0.005884996195232662
0.33578446063080714,0.6615719551001014,0.0026435842690913825
0.4510739462876864,0.546131370256058,0.002794683456255645
0.9027273461946684,0.08185041833916885,0.01542223546616275
0.9870912072802396,0.01246119362808903,0.00044759909167124305
0.9414774438825985,0.05564717584155479,0.002875380275846715
0.8319073362899286,0.1666696782643858,0.0014229854456856868
0.9875087482211127,0.006198806479564049,0.006292445299323058
0.7881096687401521,0.20775009035545586,0.004140240904392047
0.8737128623107909,0.12201845903055367,0.004268678658655301
0.8873614215286573,0.10832923984060863,0.004309338630733955
0.9312479508143462,0.06753646094535345,0.0012155882403003518
0.866709869306454,0.13158125118683026,0.0017088795067157138
0.4663059752986914,0.5292386805528957,0.004455344148412981
0.6606626833076396,0.08079003162186545,0.25854728507049507
0.2319059933133086,0.046702602779144384,0.721391403907547
0.9163973918300592,0.059296202432227066,0.024306405737713924
0.9973024750370161,0.0026082994480601525,8.922551492339953e-05
0.9943312713444664,0.003519722385665099,0.0021490062698685006
0.9946284709637352,0.002884381211411223,0.0024871478248537386
0.9529798787030677,0.04355093851997541,0.003469182776957017
0.932092990379298,0.06481689234218316,0.0030901172785188663
0.9975474428128785,0.0016985903415993266,0.0007539668455220128
0.9921538412265042,0.007723596536169504,0.0001225622373265163
0.3121664459973863,0.04543869541927017,0.6423948585833436
0.9956286646747163,0.0030713310082666717,0.0013000043170170526
0.994876050074322,0.002659660355642163,0.0024642895700356564
0.994876050074322,0.002659660355642163,0.0024642895700356564
0.9985517184801592,0.001324875953677441,0.0001234055661632494
0.9793103040187884,0.005804708499856119,0.014884987481355525
0.46993392573886544,0.4674030194384526,0.0626630548226822
0.5837263703733072,0.32284937118297435,0.09342425844371843
0.5514442497610377,0.44765662990741256,0.0008991203315497783
0.9518545034938763,0.047664505897961354,0.0004809906081621981
0.9491974031858603,0.05011761625815684,0.0006849805559828423
0.9502437297818627,0.049149579287184664,0.0006066909309525529
0.9499736436187745,0.04944650629255837,0.000579850088667072
0.954600948953832,0.044743345821454034,0.0006557052247140705
0.11890052147458352,0.015116544510484655,0.8659829340149319
0.9797544903208322,0.01937736511202993,0.000868144567137969
0.9752850732574695,0.024021212251515173,0.0006937144910154991
0.9867542005007061,0.011270668479430987,0.0019751310198630155
0.8745813520602025,0.12277815576961511,0.002640492170182578
0.9874652844939357,0.007198371111908561,0.00533634439415569
0.1958147347779282,0.021141452401653705,0.7830438128204181
0.17405259937054635,0.04164285231102465,0.784304548318429
0.9802391670644656,0.005766937720512859,0.013993895215021614
0.9865134602336567,0.004442787626548134,0.009043752139794988
0.9654709112467185,0.005007727690860281,0.02952136106242128
0.9821695914572286,0.01762347797518062,0.00020693056759090597
0.5691735320568139,0.03103257226422472,0.39979389567896145
0.5430884204144394,0.0811829642000236,0.37572861538553715
0.5083451433873225,0.08710375998749428,0.40455109662518324
0.20812988632650184,0.022679641542011023,0.7691904721314871
0.18186681467457277,0.08213617665889926,0.7359970086665278
0.9917320165001748,0.00799802784520999,0.0002699556546151733
0.9923006793129041,0.007415683586919136,0.0002836371001768137
0.6875512326678924,0.3074184899202629,0.005030277411844793
0.9885794131145915,0.004699783457744518,0.006720803427663924
0.9972575884940993,0.001759080014603578,0.0009833314912970135
0.8965292945479333,0.09197784326511067,0.011492862186956014
0.9908890301043098,0.008297024912758346,0.0008139449829317869
0.9943153627843063,0.0054613524833744265,0.00022328473231928217
0.9949013122628303,0.00486901373369835,0.00022967400347135555
0.9939645457363956,0.00584442098897252,0.0001910332746318939
0.9784004081734998,0.020922463295587612,0.0006771285309126603
0.9817774606341847,0.017543057018567888,0.0006794823472476558
0.9940786270735449,0.0057339505368469365,0.00018742238960847859
0.9903762103509919,0.009446238035912397,0.0001775516130957363
0.9812369510033156,0.005185605174644422,0.013577443822039962
0.9876211505273914,0.005378628789312403,0.007000220683296195
0.8686216339729885,0.13071378993991026,0.0006645760871012342
0.8759863398207393,0.12312416708137212,0.0008894930978887844
0.8843490540972178,0.11496262313311338,0.0006883227696690553
0.9927145027237433,0.007019110429315093,0.0002663868469417639
0.9828368314844371,0.016380061560609813,0.0007831069549529545
0.9881338744786347,0.010844616779522684,0.0010215087418428007
0.9985069022223388,0.0013325827836390945,0.00016051499402172583
0.9987234908704511,0.0011022290264291708,0.0001742801031198761
0.45622686645098115,0.008321780938546661,0.5354513526104722
0.3415856897988805,0.005450254500794758,0.6529640557003247
0.40513861560890196,0.006545840874284075,0.588315543516814
0.99811822945055,0.0018107875950647701,7.098295438528016e-05
0.5344461759672577,0.4632389785463192,0.002314845486423067
0.5154696666155347,0.48175049847867274,0.0027798349057926368
0.5954228979086845,0.40183604866024397,0.002741053431071443
0.9877721892893851,0.005564692323398629,0.006663118387216361
0.9028837211470547,0.07716469808357819,0.019951580769367157
0.9982936546865212,0.0015835539385065016,0.00012279137497234058
0.8037045992822689,0.007222803976347705,0.1890725967413835
0.9686294572450218,0.024338739234072246,0.007031803520905967
0.9988007004036646,0.0010836785364596736,0.00011562105987587231
0.9868286941687469,0.005995742719806543,0.007175563111446496
0.9954659218465692,0.004370570093214027,0.000163508060216557
0.9889276237381398,0.010921239074085357,0.0001511371877745642
0.9968920666528269,0.0016315144229969128,0.0014764189241762637
0.8955923398626,0.1004306740327705,0.003976986104629463
0.700068093462054,0.2965734008187682,0.003358505719177807
0.7289759582160869,0.2677825562972969,0.0032414854866163086
0.7357226992495242,0.25737957134601475,0.006897729404461141
0.9893663398119286,0.0038423547151087718,0.006791305472962736
0.9866030299936384,0.003800471141464251,0.009596498864897317
0.9951350010965998,0.0028241688746304724,0.0020408300287697045
0.9946742112926691,0.005193510171822329,0.0001322785355086507
0.05291776110310862,0.017148621671013758,0.9299336172258775
0.9923170469002149,0.007417173025259774,0.00026578007452538567
0.9914446842571351,0.008296672994874795,0.0002586427479901355
0.8654510469212949,0.13041443282899004,0.00413452024971498
0.7553006663070231,0.24023179165849787,0.004467542034479063
0.9972186804688431,0.0017678254554848885,0.0010134940756721088
0.9891295901301501,0.0022251101954632404,0.008645299674386616
0.9768751930760728,0.014409844991664884,0.008714961932262386
0.04371624115025688,0.004781299473911318,0.9515024593758319
0.771013852519697,0.009303601845821196,0.21968254563448186
0.8741270250568384,0.005880810997421592,0.11999216394573993
0.47517659413864055,0.00542463746013716,0.5193987684012221
0.9724596102041074,0.005913299476222858,0.02162709031966973
0.9757482995564667,0.023815006479316902,0.0004366939642164447
0.9796941183861858,0.01983089264643712,0.0004749889673771673
0.980297088002022,0.01924202751129445,0.00046088448668370316
