c0_nn_stage1_stack,c1_nn_stage1_stack,c2_nn_stage1_stack
0.6047523617744446,0.33105844259262085,0.06418918818235397
0.6490448713302612,0.28222790360450745,0.06872723251581192
0.4637705385684967,0.16376903653144836,0.3724605143070221
0.5495854616165161,0.06427273899316788,0.386141836643219
0.27455905079841614,0.6076209545135498,0.11781994253396988
0.48421913385391235,0.5157807469367981,1.0081659240768204e-07
0.13506653904914856,0.8252450227737427,0.03968844190239906
0.9999866485595703,1.3346345440368168e-05,0.0
0.9968057870864868,3.070279319672409e-07,0.003193878335878253
0.7757202982902527,0.22344854474067688,0.0008311670389957726
0.777849555015564,0.22172877192497253,0.0004216917441226542
0.6972168684005737,0.3026374578475952,0.00014558016846422106
0.9997391104698181,2.5509633294618084e-10,0.00026090460596606135
0.9859515428543091,0.014048387296497822,2.0707276270664796e-19
0.9149554371833801,0.08504452556371689,4.528162289574311e-10
0.8045457005500793,0.195432648062706,2.155509173462633e-05
0.9996762275695801,0.00032379128970205784,2.1283712081122464e-36
0.8018346428871155,0.1981409639120102,2.439838499412872e-05
0.9982302784919739,1.2722203734938375e-07,0.001769611961208284
0.7746887803077698,0.22530558705329895,5.604605576081667e-06
0.8363704085350037,0.16358226537704468,4.726596307591535e-05
0.9783318042755127,7.996214662853163e-06,0.021660160273313522
0.9998049139976501,1.637291691114484e-11,0.00019511504797264934
0.9976377487182617,1.617035216838758e-08,0.002362262923270464
0.5992716550827026,0.26896214485168457,0.1317661851644516
0.5974606871604919,0.2883787751197815,0.1141604632139206
0.6017119884490967,0.2775523066520691,0.12073566019535065
0.3549264967441559,0.19078990817070007,0.4542836844921112
0.6122666001319885,0.3877301514148712,3.3125782010756666e-06
0.7273414134979248,0.2725304663181305,0.0001281799777643755
0.6584976315498352,0.3414995074272156,2.846821871571592e-06
0.7023611664772034,0.297611802816391,2.7040134227718227e-05
1.0,1.976774417452918e-20,2.3766544288150726e-08
0.8759300112724304,0.12406995892524719,1.2178043107269332e-07
0.7955313920974731,0.2044685184955597,6.065837965252285e-08
0.8586124777793884,0.141387477517128,9.315793469966138e-09
0.8061290383338928,0.1938709318637848,2.9346807650654227e-08
0.9586384296417236,0.0413614921271801,1.7360950340766486e-15
0.9315118789672852,0.06848812848329544,1.0902957952706877e-13
0.9999996423721313,3.9261692563741235e-07,0.0
0.4141930341720581,0.13721542060375214,0.44859158992767334
0.3468155562877655,0.11666282266378403,0.5365216135978699
0.5405485033988953,0.2183312326669693,0.24112029373645782
0.42624205350875854,0.17762316763401031,0.3961348235607147
0.3755674362182617,0.5598084926605225,0.0646241307258606
0.8706286549568176,0.0076332129538059235,0.12173814326524734
0.9098300933837891,0.00017408373241778463,0.08999580144882202
0.9037903547286987,0.0003582190256565809,0.0958513617515564
0.8957768678665161,0.10419847071170807,2.4651581043144688e-05
0.8993964791297913,0.10058651119470596,1.7052307157428004e-05
0.8009647727012634,0.1990327537059784,2.4374437543883687e-06
0.8403124213218689,0.15968728065490723,3.2326494192602695e-07
0.7284269332885742,0.27157121896743774,1.9152910226694075e-06
0.7328280806541443,0.2671704888343811,1.4878033880449948e-06
0.9979254007339478,0.002074558986350894,6.128885545469828e-31
0.856813371181488,0.007458939682692289,0.135727658867836
0.845420777797699,0.008350837975740433,0.14622844755649567
0.31227022409439087,0.6877284049987793,1.3483813745551743e-06
0.3698866367340088,0.6301122903823853,1.023878780870291e-06
0.14219120144844055,0.8578075170516968,1.245770363311749e-06
0.9999997615814209,2.7827794322338173e-12,2.8411463404154347e-07
0.9990443587303162,2.6976763933816983e-08,0.0009556080331094563
0.866428017616272,0.13356336951255798,8.539780537830666e-06
0.32094278931617737,0.2070939838886261,0.4719632565975189
0.33084937930107117,0.17317037284374237,0.49598023295402527
0.32654544711112976,0.6701762080192566,0.003278363961726427
0.9999125003814697,1.594166292029353e-11,8.743650687392801e-05
0.9956851005554199,0.0007168070296756923,0.0035981624387204647
0.99562668800354,0.0015071051893755794,0.002866218099370599
0.8567304015159607,0.1432678997516632,1.7511146097604069e-06
0.6419804096221924,0.25880709290504456,0.09921246767044067
0.9994496703147888,8.660763078927047e-11,0.0005503708380274475
0.5347702503204346,0.12868590652942657,0.33654388785362244
0.6013225317001343,0.056243497878313065,0.34243398904800415
0.9097213745117188,0.09027864784002304,2.4074939090901193e-12
0.546000063419342,0.4539998769760132,5.3123123677778494e-08
0.9256072044372559,0.07439275085926056,1.2790063230738724e-08
0.9999991655349731,5.0466219688688764e-17,8.779973086348036e-07
0.9999997615814209,9.263623804122184e-18,2.8429812459762616e-07
0.9701359272003174,0.02986413985490799,1.467404854141915e-15
0.9697421193122864,0.03025781735777855,2.2396113608220237e-17
0.9585990309715271,0.041401028633117676,1.5816369945754958e-17
0.24263937771320343,0.19244347512722015,0.5649172067642212
0.5273522734642029,0.47264769673347473,3.720663244166644e-08
0.5583561658859253,0.4416438639163971,2.9621574526572658e-08
0.9336992502212524,0.06630077213048935,5.09124031822239e-09
0.5775713324546814,0.4224286675453186,5.2020610041836335e-09
0.7050969004631042,0.29490312933921814,2.9556302294508896e-08
0.77099609375,0.2290038764476776,4.583720425443971e-08
0.8245359659194946,0.17546403408050537,8.945284513117713e-09
0.9999940395355225,5.946830697212135e-06,0.0
0.3231568932533264,0.17267656326293945,0.5041666030883789
0.31805720925331116,0.17193572223186493,0.5100070834159851
0.21375906467437744,0.21750198304653168,0.5687389373779297
0.29531046748161316,0.4579698443412781,0.2467195987701416
0.46355706453323364,0.474989116191864,0.06145385280251503
0.892328143119812,0.10761293768882751,5.8932560932589695e-05
0.8388745784759521,0.16112467646598816,7.693496968386171e-07
0.9275866150856018,0.07241343706846237,1.0863216104439744e-08
0.6595456600189209,0.3048354685306549,0.035618845373392105
0.8346495032310486,0.0012633689912036061,0.1640872210264206
0.3368698060512543,0.28489118814468384,0.3782390356063843
0.9391481876373291,0.0002483867574483156,0.06060339882969856
0.9987803101539612,4.081509352715784e-09,0.0012196399038657546
0.9667201638221741,2.5138726414297707e-05,0.03325473517179489
0.9648733735084534,2.7018029868486337e-05,0.03509962186217308
0.8414942622184753,0.15842987596988678,7.587302388856187e-05
0.9894294142723083,0.010570638813078403,1.0297544921013564e-23
0.37086448073387146,0.6291312575340271,4.262713446223643e-06
0.9999284744262695,9.149523153006989e-12,7.152861508075148e-05
0.9571464657783508,0.0002696308947633952,0.04258386790752411
0.7895019054412842,0.002907140413299203,0.20759086310863495
0.9981324076652527,0.0018676193431019783,3.0322014532705143e-34
0.9999992847442627,7.258280447786092e-07,0.0
0.37746670842170715,0.187992662191391,0.43454068899154663
0.3983161747455597,0.11935827881097794,0.48232555389404297
0.8589195013046265,0.004306193441152573,0.13677440583705902
0.8770279884338379,0.0037677213549613953,0.11920423805713654
0.40391069650650024,0.1935967653989792,0.402492493391037
0.5259014368057251,0.23917382955551147,0.23492471873760223
0.20245790481567383,0.15626555681228638,0.6412765383720398
0.9507936239242554,3.341342790008639e-06,0.04920303821563721
0.9771315455436707,2.802689778036438e-06,0.022865600883960724
0.9828178882598877,0.0171821191906929,3.050972557750281e-18
0.9835071563720703,0.01649288460612297,4.17685222539927e-18
0.9838310480117798,0.016168922185897827,2.5802859028971413e-18
0.9983798265457153,0.0016201973194256425,1.467943322129465e-28
0.7607747912406921,0.18143142759799957,0.05779377743601799
0.6792263388633728,0.24419400095939636,0.07657969743013382
0.9287779331207275,0.0008056838996708393,0.07041636854410172
0.7038353681564331,0.042124632745981216,0.254040002822876
0.1871955394744873,0.8128029108047485,1.547513193145278e-06
0.6840808987617493,0.04620680212974548,0.2697122395038605
0.5064650177955627,0.2541799247264862,0.2393551468849182
0.884171187877655,0.1158287450671196,2.414511701687161e-09
0.3297640383243561,0.6696234941482544,0.0006124082719907165
0.7979447245597839,0.1438465714454651,0.05820859596133232
0.7098817229270935,0.24618478119373322,0.04393349587917328
0.721347451210022,0.23303507268428802,0.04561743885278702
0.9999967813491821,3.2471723775834033e-15,3.2161797207663767e-06
0.2710365056991577,0.1945628821849823,0.5344005823135376
0.9999792575836182,2.058390771067528e-18,2.070621121674776e-05
0.9999773502349854,2.5196802405717592e-18,2.2705242372467183e-05
1.0,3.356643793829242e-22,6.097606308763659e-10
0.3120036721229553,0.6533793807029724,0.03461693972349167
0.9558561444282532,0.0002623128821142018,0.043881531804800034
0.8082022666931152,0.017322314903140068,0.17447538673877716
0.6118109822273254,0.07341307401657104,0.3147759735584259
0.6775160431861877,0.025355102494359016,0.297128826379776
0.7149165272712708,0.023174751549959183,0.26190879940986633
0.5736449360847473,0.35884273052215576,0.06751242280006409
0.8166878819465637,0.13775834441184998,0.04555386304855347
0.9513835906982422,0.000953899696469307,0.047662485390901566
0.9998389482498169,0.0001610591571079567,0.0
0.9434062242507935,0.05659373849630356,2.11851812778423e-15
0.9308082461357117,0.06919175386428833,1.4748735883301535e-14
0.8900172114372253,0.10998281836509705,2.1013884534369642e-13
0.9998971223831177,7.413033945372072e-13,0.0001029207996907644
0.8428615927696228,0.15713828802108765,8.122669470367327e-08
0.9974702596664429,0.002529758494347334,6.139551699090545e-28
0.7753246426582336,0.22467532753944397,3.5634390403715965e-12
0.7830635905265808,0.21693634986877441,1.1185527330759282e-11
0.39120540022850037,0.42753055691719055,0.1812640279531479
0.2866877317428589,0.6098722219467163,0.10344010591506958
0.7293046116828918,0.27069446444511414,9.257120723304979e-07
0.7532007098197937,0.24679924547672272,8.205945789541147e-08
0.875799298286438,0.12420035898685455,3.076265215895546e-07
0.3019680380821228,0.5631832480430603,0.1348486840724945
0.5111721754074097,0.3717731833457947,0.11705464869737625
0.996174693107605,0.0038252940867096186,1.1705469154772197e-24
0.9964526891708374,0.0035473410971462727,3.6270862997833885e-25
0.783639132976532,0.21636071801185608,1.0610044398617902e-07
0.4506979286670685,0.12223075330257416,0.42707136273384094
0.9374068379402161,0.06259321421384811,2.864730479744393e-13
0.9947198629379272,1.8771139593809494e-06,0.00527823343873024
0.790908694267273,0.20908105373382568,1.0317896339984145e-05
0.7473316788673401,0.2526477873325348,2.05362775886897e-05
0.749042809009552,0.25093480944633484,2.2394457118934952e-05
0.7844297885894775,0.21556395292282104,6.279487024585251e-06
0.2065727263689041,0.15929915010929108,0.6341280937194824
0.18948376178741455,0.2649711072444916,0.5455451607704163
0.36218783259391785,0.6196949481964111,0.018117239698767662
0.9008845090866089,0.09910639375448227,9.060086995305028e-06
0.9055951237678528,0.09440167248249054,3.1889317142486107e-06
0.8376901149749756,0.16230979561805725,1.0137242867358509e-07
0.3797689378261566,0.5150146484375,0.105216383934021
0.8126543164253235,0.1873452216386795,4.367361441381945e-07
0.9981912970542908,5.248329548734887e-10,0.0018086693016812205
0.9970598816871643,0.002940091071650386,4.105045197139325e-30
0.9157264232635498,0.08427353948354721,2.253035214991317e-12
0.9985370635986328,0.0014629490906372666,3.8204645825272862e-28
0.3817330300807953,0.17096363008022308,0.4473033547401428
0.3776705265045166,0.17254631221294403,0.4497831165790558
0.90529865026474,0.09470103681087494,3.29837206436423e-07
0.9154872894287109,0.08451271057128906,2.2345196526440958e-10
0.7293463349342346,0.15607531368732452,0.11457834392786026
0.06905558705329895,0.9309444427490234,6.485672323633049e-14
0.986438512802124,8.81687446963042e-06,0.013552714139223099
0.973727285861969,5.899603638681583e-05,0.026213768869638443
0.9469262957572937,4.026313035865314e-05,0.05303339660167694
0.9016884565353394,0.00018917320994660258,0.09812235832214355
0.9999991655349731,7.771121204314113e-07,0.0
0.9999966621398926,2.4670998750864204e-13,3.3814317248470616e-06
0.9988933205604553,0.0011067084269598126,1.936493818244488e-32
0.9992510676383972,0.0007488516857847571,1.687598182639373e-30
0.16619479656219482,0.8337757587432861,2.943651270470582e-05
0.3440355360507965,0.1150791123509407,0.540885329246521
0.496997207403183,0.3935083746910095,0.10949436575174332
0.97686368227005,5.434213380794972e-05,0.023081883788108826
0.9757645726203918,5.681247421307489e-05,0.024178611114621162
0.7477213740348816,0.18424993753433228,0.06802871823310852
0.9974377155303955,5.194307657607755e-12,0.002562308683991432
0.9999959468841553,5.826912563566822e-11,4.009167696494842e-06
0.9999961853027344,6.960043652526338e-11,3.7808729302923894e-06
0.8942521214485168,0.08673597872257233,0.01901189237833023
0.7764910459518433,0.22350643575191498,2.599737172204186e-06
0.7532646059989929,0.2467353343963623,4.3063643317964306e-08
0.8526129126548767,0.14738701283931732,1.2870594368052934e-08
0.3860934376716614,0.4153457283973694,0.19856086373329163
0.3891013562679291,0.4257053732872009,0.1851932406425476
0.9999982118606567,6.8857797068389015e-12,1.755397647684731e-06
0.5593104958534241,0.4249459505081177,0.015743521973490715
0.5651457905769348,0.35382533073425293,0.08102889358997345
0.6378058195114136,0.19625969231128693,0.16593442857265472
0.9999840259552002,7.570578830495833e-09,1.592785156390164e-05
0.9853994250297546,7.34626269149885e-07,0.014599893242120743
0.9991664886474609,1.602967181213444e-08,0.0008335241000168025
0.6687639355659485,0.0537155419588089,0.27752062678337097
0.7081849575042725,0.02773914858698845,0.2640759348869324
0.5636007189750671,0.06578470021486282,0.37061458826065063
0.6258159875869751,0.05048452317714691,0.3236994445323944
0.38685277104377747,0.14173994958400726,0.47140729427337646
0.47766056656837463,0.10391261428594589,0.41842684149742126
0.24727468192577362,0.7524099349975586,0.00031536148162558675
0.4740748405456543,0.5255852937698364,0.00033989507937803864
0.43031150102615356,0.5696737766265869,1.4694529454573058e-05
0.31656086444854736,0.6830803155899048,0.0003588195831980556
0.31092581152915955,0.6888169050216675,0.00025724590523168445
0.3491166830062866,0.6506111025810242,0.0002722060598898679
0.9999997615814209,1.4618578428934187e-13,2.579571400929126e-07
0.6171278953552246,0.04956473410129547,0.3333074748516083
0.6091434955596924,0.05038629472255707,0.34047016501426697
0.9520003199577332,0.04799961671233177,1.1962069557114319e-08
0.48222029209136963,0.08357718586921692,0.43420255184173584
0.9868131875991821,1.6740572391427122e-05,0.013170061632990837
0.9679360389709473,0.03206401690840721,3.128144786588722e-18
0.9999996423721313,3.795298368913791e-07,0.0
0.5722057819366455,0.42743802070617676,0.00035626016324386
0.9999295473098755,1.7168207827600312e-11,7.039744377834722e-05
0.9999949932098389,7.992456522998292e-14,4.956675184075721e-06
0.8427920937538147,0.1466292291879654,0.01057861465960741
0.5827503800392151,0.4124624729156494,0.004787198267877102
0.3747454583644867,0.17333164811134338,0.4519228935241699
0.8379409313201904,0.0005271967384032905,0.16153191030025482
0.9524765014648438,0.00034003995824605227,0.047183457762002945
0.9935854077339172,0.006414629053324461,6.5509080329429025e-24
0.8135980367660522,0.18640199303627014,1.1043708170177524e-08
0.6568558216094971,0.34314414858818054,1.2973292440321416e-09
0.6034008860588074,0.3965991139411926,5.49909784375302e-10
0.8080090880393982,0.00967098493129015,0.1823199838399887
0.46101710200309753,0.14353567361831665,0.3954472541809082
0.3893856108188629,0.123672254383564,0.4869421124458313
0.25901928544044495,0.7409807443618774,8.429977617029197e-17
0.7915893197059631,0.20829874277114868,0.00011195746628800407
0.8145543336868286,0.1854148507118225,3.0770417652092874e-05
0.7784071564674377,0.22158779203891754,5.073320153314853e-06
0.9459384679794312,0.05406147241592407,6.672728775775072e-13
0.9999985694885254,1.414172945413128e-11,1.4584065866074525e-06
0.40219902992248535,0.5977716445922852,2.93819721264299e-05
0.9999983310699463,6.5423638999796e-14,1.6668487887727679e-06
0.9929191470146179,0.007080788258463144,4.96992877916495e-23
0.9933564066886902,0.0066436175256967545,3.42516557734306e-23
0.9605286717414856,0.0394713468849659,5.179702356589676e-14
0.33460432291030884,0.23393873870372772,0.43145692348480225
0.3376709818840027,0.23702000081539154,0.42530903220176697
0.999625563621521,1.0396425040304358e-11,0.00037442115717567503
0.9999998807907104,9.263106903745211e-08,0.0
0.7972811460494995,0.01353345438838005,0.18918541073799133
0.850549042224884,0.011392929591238499,0.13805803656578064
0.42272794246673584,0.22845576703548431,0.34881624579429626
0.45099592208862305,0.5489822626113892,2.1881323846173473e-05
0.9878495335578918,0.01215048972517252,3.5073644361868966e-30
0.9892504215240479,0.010749636217951775,2.4715970551462876e-30
0.9999756813049316,6.939208929690466e-11,2.434526504657697e-05
0.9998959302902222,1.386586123697242e-10,0.00010402141197118908
0.3884194493293762,0.49696823954582214,0.11461226642131805
0.48830726742744446,0.3145742118358612,0.19711855053901672
0.42179417610168457,0.40128761529922485,0.17691822350025177
0.47242432832717896,0.25206202268600464,0.2755136489868164
0.7997851371765137,0.20005442202091217,0.0001604291464900598
0.8812651634216309,0.11840321868658066,0.0003316620131954551
0.7773187756538391,0.22265826165676117,2.2938787878956646e-05
0.1935674250125885,0.8063725233078003,6.004475289955735e-05
0.2403186559677124,0.7596750259399414,6.335163106996333e-06
0.8115391135215759,0.1883547157049179,0.00010613515041768551
0.9747894406318665,0.025210602208971977,1.7348330774079704e-18
0.8351677656173706,0.1648317575454712,4.791077117261011e-07
0.7787930369377136,0.22119426727294922,1.2749895176966675e-05
0.9730615615844727,0.013041817583143711,0.01389665249735117
0.815123975276947,0.1848737746477127,2.2648548565484816e-06
0.8322418928146362,0.16775256395339966,5.547646196646383e-06
0.8353919386863708,0.1646037995815277,4.321320375311188e-06
0.5815209746360779,0.41847893595695496,7.386350375782058e-08
0.5801621675491333,0.4198378324508667,8.502873960480883e-09
0.44187766313552856,0.5579869747161865,0.0001353299303445965
0.4108211398124695,0.12378841638565063,0.4653904139995575
0.34345462918281555,0.20551899075508118,0.45102638006210327
0.5886996388435364,0.40315303206443787,0.008147338405251503
0.9999998807907104,1.5205198167222989e-07,0.0
0.9999570846557617,1.3742575870681617e-12,4.29375322710257e-05
0.9998716115951538,2.8772462385730224e-13,0.00012842081196140498
0.8455994725227356,0.15440009534358978,4.36008008364297e-07
0.8116487860679626,0.1883506178855896,5.357864552024694e-07
0.999885082244873,5.054088259015543e-10,0.00011488921154523268
0.9976187348365784,0.002381202531978488,1.8520462688165844e-30
0.3765721917152405,0.1620505154132843,0.46137735247612
0.999998927116394,8.594253536012635e-18,1.112072823161725e-06
0.9400975704193115,2.424169679215993e-06,0.05989992991089821
0.9349082112312317,2.954091769424849e-06,0.06508882343769073
1.0,1.5714629597596286e-08,0.0
0.9962872266769409,7.766675480525009e-08,0.0037125907838344574
0.2897845506668091,0.5711951851844788,0.13902024924755096
0.2738397717475891,0.6096994876861572,0.11646071821451187
0.700668215751648,0.2993006408214569,3.114365608780645e-05
0.9171786904335022,0.0828213170170784,3.226093350794379e-11
0.9200642108917236,0.07993575930595398,2.325625803045739e-12
0.9077073931694031,0.09229262918233871,2.0758339491777633e-11
0.8312836289405823,0.1687164008617401,8.540251839050939e-11
0.9307571649551392,0.06924287229776382,2.912406643976184e-13
0.37276971340179443,0.11577552556991577,0.5114547610282898
0.9676252007484436,0.032374851405620575,2.6725943540770267e-16
0.9081383943557739,0.0918615385890007,1.8103794019452835e-09
0.9371823668479919,0.06281761080026627,1.6003595659961435e-17
0.7582350969314575,0.2417600303888321,4.84902375319507e-06
0.9252800941467285,0.06255456060171127,0.01216534897685051
0.3631044924259186,0.18363672494888306,0.45325884222984314
0.3257984220981598,0.19907917082309723,0.475122332572937
0.8302240371704102,0.0032897379714995623,0.16648611426353455
0.8453839421272278,0.0029256113339215517,0.1516905277967453
0.9251142144203186,0.001244863378815353,0.07364100217819214
0.9959433674812317,0.004056668374687433,1.9231760902616775e-30
0.3940163552761078,0.23284946382045746,0.37313419580459595
0.2519349455833435,0.1946592926979065,0.5534057021141052
0.2520393133163452,0.2009611278772354,0.5469995141029358
0.6139916181564331,0.23223336040973663,0.15377508103847504
0.5537745356559753,0.13439638912677765,0.31182900071144104
0.9988136291503906,0.001186385634355247,1.4786614611503077e-34
0.9996978044509888,0.000302208325592801,1.4162854971358113e-36
0.7076098918914795,0.29223668575286865,0.00015333938063122332
0.9997418522834778,7.904546461823259e-10,0.00025812056264840066
0.9999963045120239,4.6941174905446026e-12,3.7315398913051467e-06
0.24701569974422455,0.7529547214508057,2.9594106308650225e-05
0.985680341720581,0.014319655485451221,2.8609202184981997e-16
0.9985361099243164,0.001463877153582871,1.6275211587930277e-27
0.9992757439613342,0.0007242491701617837,5.989414175179792e-30
0.9950097799301147,0.004990285262465477,9.194525332565743e-28
0.9670175909996033,0.03298240527510643,3.223633226100088e-16
0.9744817614555359,0.02551821619272232,3.1522466127944756e-16
0.9946645498275757,0.005335476249456406,1.3875260210050788e-27
0.9970571994781494,0.002942809835076332,7.937920254357418e-26
0.9749494194984436,5.6912016589194536e-05,0.02499363385140896
0.9111639261245728,0.00013197862426750362,0.08870407938957214
0.7827615141868591,0.21723808348178864,3.37676283379551e-07
0.8526304364204407,0.1473695933818817,3.405661885835798e-08
0.7947695851325989,0.2052302062511444,1.5919887630388985e-07
0.9907941222190857,0.009205873124301434,5.229972611385477e-22
0.9587724804878235,0.0412275604903698,7.746940589026252e-11
0.9267804622650146,0.07321954518556595,2.022343625895928e-09
1.0,5.3298077756780415e-11,0.0
1.0,9.230008424232494e-11,0.0
0.5547044277191162,0.07900712639093399,0.3662884831428528
0.6691370010375977,0.03165199235081673,0.2992109954357147
0.7390695810317993,0.022193770855665207,0.23873674869537354
1.0,2.7327017093625727e-08,0.0
0.5593291521072388,0.44067078828811646,3.440332818627212e-08
0.6635113954544067,0.3364884555339813,1.5269435493792116e-07
0.6649932861328125,0.3350065052509308,1.3087738182093744e-07
0.998349666595459,6.0034759385985126e-09,0.0016503982478752732
0.4907864034175873,0.5070432424545288,0.00217040185816586
0.9999977350234985,2.249940962428809e-06,0.0
0.6838710308074951,0.022166086360812187,0.29396292567253113
0.9363576173782349,0.06364237517118454,2.3832930073908187e-10
1.0,1.815426364792927e-09,0.0
0.9999639987945557,2.126688365342022e-12,3.6028715840075165e-05
0.9998607635498047,0.00013925843813922256,1.749663840945141e-37
0.9938925504684448,0.0061074537225067616,7.921634590747679e-26
1.0,1.0021685535562525e-16,4.2769947583565227e-08
0.7335492372512817,0.2664285898208618,2.2233498384593986e-05
0.8531358242034912,0.14683888852596283,2.5344499590573832e-05
0.8531815409660339,0.1467999517917633,1.849302316259127e-05
0.7416629195213318,0.2583259642124176,1.1141595678054728e-05
0.9999995231628418,3.52546395390795e-17,4.243751732246892e-07
0.9999178647994995,2.673715415735245e-11,8.212190004996955e-05
0.9999936819076538,2.015186249208073e-15,6.321165983536048e-06
