c0_svm_stage1_stack,c1_svm_stage1_stack,c2_svm_stage1_stack
0.9914249226032364,0.007512563683116627,0.0010625137136469009
0.422945750725812,0.540646746252529,0.036407503021659134
0.4226446615382795,0.5409288391229583,0.036426499338762186
0.4070445690649614,0.5661031019277206,0.02685232900731808
0.40454857699082947,0.5684860615598214,0.026965361449349287
0.4130693102288519,0.5564751771699614,0.030455512601186594
0.4411915644761191,0.5313303351930563,0.027478100330824606
0.985616769015131,0.01311770504192408,0.0012655259429448507
0.9902031891956523,0.008788223533173685,0.0010085872711739492
0.9890854453224134,0.00971417224901548,0.0012003824285711571
0.9910523894002115,0.00742260096825857,0.001525009631529974
0.9906740717640986,0.008375110740926025,0.0009508174949752597
0.6774382135313362,0.3176558733927052,0.00490591307595863
0.9907559389825483,0.008150690115524857,0.001093370901926653
0.9874975073227839,0.010792145156590693,0.0017103475206256104
0.9890833337657993,0.009726825165207963,0.0011898410689927075
0.9889744698002921,0.009836858031567622,0.0011886721681401357
0.9905417478150271,0.008344507251646207,0.001113744933326448
0.9794249637019162,0.019054880354105894,0.0015201559439781106
0.9843647474041699,0.014625187422875592,0.0010100651729545837
0.9837547731712966,0.015188217375672273,0.0010570094530313301
0.9888609648378854,0.009939623767678513,0.0011994113944357673
0.9902760948066223,0.008731834128856896,0.000992071064520744
0.9908596976740046,0.008119755420477288,0.0010205469055179944
0.9959643539049863,0.003540157952755952,0.0004954881422577347
0.9843059569697282,0.014481479558850954,0.001212563471420645
0.9931637229067871,0.006035511578228131,0.0008007655149847012
0.9911086650680688,0.00784779989472391,0.0010435350372072628
0.9863892186303941,0.012326653207939065,0.0012841281616669115
0.9865530217030383,0.012241433401371097,0.0012055448955905698
0.9904706323350405,0.008412520639449061,0.0011168470255104447
0.9913114826087402,0.007621596364913062,0.001066921026346497
0.9910000737847473,0.00801864356134857,0.000981282653904096
0.9907632799211298,0.008150412600409164,0.0010863074784609752
0.9830751416531529,0.015712308512008003,0.0012125498348392208
0.9955787690545108,0.0038590050292952476,0.0005622259161939425
0.9901738804011979,0.008827039295232734,0.000999080303569399
0.751098346593077,0.23911582879198168,0.009785824614941457
0.762818694816576,0.23277834130399433,0.00440296387942963
0.763345030753783,0.2322807878788962,0.004374181367320734
0.9895780549368766,0.009260888694326485,0.00116105636879696
0.9913023668241662,0.007765775716941405,0.0009318574588923995
0.9919070412391489,0.007210080463736722,0.0008828782971144822
0.9910257708334628,0.008038736139712836,0.0009354930268244848
0.9820439219184498,0.016517814846055256,0.0014382632354949158
0.9903827409175409,0.008559748346118824,0.0010575107363401633
0.7572473965047005,0.2355777333066432,0.007174870188656235
0.901381553892284,0.09586286351511601,0.00275558259260003
0.98707177997864,0.01092553934276922,0.0020026806785907693
0.9853912082236174,0.013326346854238438,0.0012824449221441009
0.9909814926065922,0.007221740477148295,0.0017967669162592514
0.9911802285865527,0.00773765734632513,0.0010821140671220158
0.8958768967669842,0.10176383861166917,0.0023592646213466593
0.8875823696117211,0.1099251839179184,0.002492446470360607
0.9485086093180595,0.04749330191874622,0.003998088763194347
0.9396013572531273,0.05511686316256927,0.005281779584303329
0.5580301518196769,0.312824180559665,0.1291456676206581
0.9893003338812266,0.009512818229285593,0.001186847889487772
0.9903187107604645,0.008740397256374998,0.0009408919831603084
0.9878860676633998,0.01091736085078951,0.001196571485810795
0.9887635526413985,0.010020605450037414,0.0012158419085639765
0.9913878729777768,0.007679188154233442,0.0009329388679898755
0.9903450520805718,0.008564910520204787,0.0010900373992233463
0.7124040642125398,0.28264484425967173,0.004951091527788603
0.9533128045975415,0.023042913599675422,0.023644281802783197
0.9912694329506255,0.007806884197606541,0.00092368285176784
0.9919537447508834,0.007179685836292312,0.0008665694128240545
0.9959907109888574,0.0035183686956924572,0.000490920315450155
0.9814294763245837,0.017334211741495773,0.001236311933920529
0.9797688832479152,0.018796213478609464,0.0014349032734752853
0.9029686634108666,0.07664514658612552,0.020386190003007943
0.9006961135693641,0.07854747385603189,0.02075641257460405
0.9337634498507109,0.028129119628148742,0.03810743052114032
0.9844825986024166,0.014296917756077802,0.001220483641505533
0.9878210435344493,0.01094351211109869,0.0012354443544520335
0.9794315682215327,0.01907150242613442,0.0014969293523328872
0.9813332028607495,0.017167003970567064,0.0014997931686833756
0.9861689617909954,0.012586367214011986,0.001244670994992582
0.9890311364472145,0.009776520731520017,0.0011923428212653356
0.4612536479045361,0.5246115594372256,0.014134792658238303
0.9870459047533016,0.011737400417697294,0.0012166948290010385
0.6873598622621154,0.1900197505477161,0.12262038719016856
0.9913143810044469,0.007719674272342491,0.0009659447232105697
0.9889173007553743,0.009904553414395811,0.0011781458302301034
0.9900937601198757,0.0084947231318038,0.0014115167483205796
0.9910154393065724,0.007989972665803443,0.000994588027623971
0.9890330739558872,0.00976978260788319,0.0011971434362295147
0.7424173762011828,0.25330704199758386,0.004275581801233443
0.9952477637187221,0.004188519768556597,0.0005637165127212765
0.9896819723482715,0.009318236866562201,0.0009997907851662313
0.981194411645088,0.01728717669434189,0.0015184116605700044
0.9904201055155811,0.008455680156514673,0.0011242143279039355
0.9907984726651944,0.008108037443535368,0.001093489891270302
0.990696348324909,0.007478258989834846,0.001825392685256042
0.9847716738684206,0.013875241027754724,0.001353085103824715
0.9920543356364859,0.00695729341816513,0.0009883709453489295
0.9917926002376899,0.007254676764830276,0.0009527229974796809
0.9873196132304678,0.011442486295702605,0.001237900473829426
0.9889475055585436,0.009999671645409896,0.0010528227960463904
0.4076513365662404,0.5347442273576396,0.05760443607612004
0.9876940843150237,0.011374842242002456,0.0009310734429740483
0.9886879658285888,0.010255110594535915,0.0010569235768752574
0.9909950721609051,0.008065468609260235,0.000939459229834541
0.99085452999517,0.008192407368375664,0.0009530626364542134
0.9906248570979359,0.0084327158967663,0.0009424270052979385
0.9884176663326876,0.010550856433132015,0.0010314772341805712
0.8985106559238114,0.08108907444204724,0.02040026963414152
0.9904202957439051,0.008022603010617722,0.0015571012454773086
0.9867594889566146,0.012108491707801946,0.0011320193355833918
0.9836669998162227,0.014949884020019101,0.001383116163758419
0.9944875054766855,0.004953152088648049,0.0005593424346663472
0.9904273612555106,0.008463460367124432,0.0011091783773651046
0.9693027220746266,0.029238015513710004,0.0014592624116633187
0.9793100632671602,0.019539246914957224,0.0011506898178826849
0.7901059187736674,0.2059201290170403,0.003973952209292334
0.9947476864938095,0.004224211050984855,0.0010281024552055997
0.995921031130436,0.0035805476056393233,0.0004984212639246024
0.9959125135347642,0.0035884025508820497,0.0004990839143537433
0.988735703963295,0.010044344048778365,0.0012199519879265916
0.9787649068995846,0.019923514882241238,0.001311578218174204
0.9894115644869745,0.009430317014608107,0.0011581184984171184
0.9959531279060103,0.0035482642220744207,0.0004986078719151969
0.9807745354431874,0.01784506443313065,0.001380400123682076
0.9894196548479072,0.00944386438557549,0.0011364807665171987
0.9900860299689744,0.008878739519846374,0.0010352305111789304
0.98907961210343,0.009872075402864987,0.0010483124937049984
0.9899766903182009,0.00902991200862024,0.000993397673178776
0.9830945399879583,0.015454218692999537,0.0014512413190421222
0.8959680206221428,0.10167292304514916,0.002359056332708055
0.8843971358261965,0.11302199411551439,0.002580870058289153
0.8758049073433811,0.12110049441617168,0.0030945982404470863
0.6810171752334877,0.3141388335962484,0.004843991170263822
0.9892855768626533,0.009706171381163043,0.0010082517561836753
0.9958819865131074,0.003614147669842939,0.0005038658170497694
0.9834038673466443,0.015340431085529786,0.001255701567825803
0.9869943617158496,0.011567549972998829,0.0014380883111513461
0.37763145587082336,0.5802937627549574,0.042074781374219265
0.7115258817735622,0.28371446645954423,0.0047596517668935
0.9826248920198579,0.01592692726851816,0.0014481807116238908
0.9901329659083818,0.008739595821403892,0.001127438270214328
0.9961526604111696,0.0033768365924082824,0.00047050299642218665
0.9913107232328235,0.007831016889134164,0.0008582598780423793
0.9907552619113812,0.00818894520052328,0.0010557928880956988
0.9902415969010888,0.008659542717657004,0.0010988603812541028
0.7372081049230701,0.25383297548618855,0.00895891959074135
0.7147013995808066,0.2806391630476996,0.00465943737149389
0.9787418131651707,0.019752497260950325,0.001505689573879121
0.8026548414006621,0.07221795809282991,0.12512720050650802
0.8035545480141858,0.07188871274943032,0.12455673923638405
0.8006279605564881,0.08061163507992683,0.11876040436358487
0.8018001633368644,0.0720685408925112,0.12613129577062435
0.8174283691993398,0.06850306007078803,0.11406857072987209
0.9940694862151419,0.0052895863811004955,0.0006409274037574957
0.8913211770746289,0.0920850677091745,0.016593755216196642
0.8849193313616127,0.09829113625201605,0.016789532386371212
0.9795145451354145,0.018441532208883605,0.002043922655701872
0.9867927654917599,0.011994787602744398,0.0012124469054957236
0.9870613879843461,0.010935952421493445,0.0020026595941604296
0.9855010999897199,0.01242683280787873,0.002072067202401427
0.5043948148552216,0.1733076614918061,0.32229752365297226
0.518652829891394,0.16853191866270256,0.3128152514459033
0.7415905089058918,0.18686049671194152,0.07154899438216647
0.9862365139270215,0.012459536586221629,0.0013039494867568898
0.9798231905763342,0.01885514791788936,0.0013216615057763431
0.9904279939090006,0.008558608398798604,0.0010133976922007519
0.9853541867906179,0.013312014892322437,0.001333798317059602
0.995298811926995,0.003952020781145279,0.0007491672918596721
0.9866184856557703,0.012205781197414577,0.0011757331468153088
0.9908690377664221,0.008044245859607828,0.0010867163739699411
0.9902384079743579,0.008769914489295271,0.0009916775363470267
0.987882292725168,0.010922787440128494,0.0011949198347037016
0.9838448890480855,0.014878028547367663,0.0012770824045470178
0.9857454095070725,0.012929195028423898,0.0013253954645035982
0.9768102075884876,0.020751557473985913,0.0024382349375264853
0.712837212325966,0.28253332547812743,0.004629462195906627
0.9911171563762119,0.007805985826064745,0.0010768577977232584
0.9862200575267593,0.012543425372926667,0.001236517100314062
0.9862175643022071,0.012543393662381065,0.0012390420354119742
0.9903009295696693,0.00866793645994491,0.0010311339703859678
0.989567508558547,0.009249768260037044,0.0011827231814161953
0.8966700799325457,0.0805300198061371,0.02279990026131725
0.9876483439056172,0.010983064023321084,0.0013685920710618709
0.4186907240726359,0.5547205331834483,0.026588742743915757
0.9888627698700753,0.009946413272229,0.0011908168576956234
0.9836073699296549,0.015077401875630147,0.0013152281947148002
0.9910859241383403,0.007985873494467211,0.0009282023671924852
0.9398808508228138,0.05475072535138903,0.005368423825797178
0.9328068922646369,0.028595328249161434,0.038597779486201876
0.9749191765357015,0.023455338897404747,0.0016254845668938803
0.9749313290034881,0.023590867039582835,0.001477803956929
0.9742072315070706,0.024259144035689958,0.0015336244572394726
0.9960940775438888,0.003455613326672874,0.00045030912943824493
0.9882435992284025,0.010673281182412259,0.0010831195891852531
0.991509016049108,0.007460664612154754,0.0010303193387372041
0.9800332747523833,0.018498243039378266,0.0014684822082383204
0.7076991264302438,0.2731280144262395,0.019172859143516675
0.9013956350970129,0.07539429003397195,0.023210074869015194
0.99044395481397,0.008483531455144942,0.001072513730884904
0.9756352647433865,0.02289420235815878,0.0014705328984547113
0.6946347156897235,0.3006946828965239,0.004670601413752781
0.9898646482080906,0.009017711992799706,0.0011176397991095586
0.8899322563973543,0.10751585043047389,0.002551893172171854
0.9962863762621814,0.003251991777271607,0.00046163196054675867
0.9722259258188491,0.02625317151643926,0.0015209026647114885
0.5828175401223721,0.4109361364619978,0.0062463234156301395
0.9902367449569316,0.008623824444746795,0.0011394305983216395
0.9915477375631595,0.007430943241906619,0.0010213191949336286
0.9918190176533392,0.007276071346884005,0.0009049109997766816
0.9903107315124605,0.008550955775172392,0.0011383127123671612
0.9913536497287752,0.007580427652228064,0.0010659226189969253
0.996153134139141,0.0033654912054033475,0.00048137465545568795
0.9849988645736383,0.013779853224775497,0.0012212822015861672
0.9849144347147486,0.013640583254810275,0.0014449820304409768
0.9869022715918883,0.011822244830781668,0.0012754835773299343
0.9801775045681399,0.017961727772841198,0.0018607676590187056
0.9888944480708264,0.009896028410434422,0.0012095235187392283
0.9818545846637304,0.01686571635874177,0.0012796989775278368
0.9902709110643746,0.008604829091848959,0.001124259843776705
0.6488496001594992,0.3462401159464793,0.004910283894021428
0.9910228491844003,0.007894357109451267,0.0010827937061484254
0.9892281356877018,0.009598831985632713,0.0011730323266654205
0.9899853302700651,0.008869669237663311,0.0011450004922717559
0.9955172548161741,0.0039652641840464695,0.0005174809997792433
0.9909617098316601,0.008052824604398703,0.000985465563941289
0.9907531396128555,0.008235030945892187,0.0010118294412522376
0.9832995056472608,0.015467041370386283,0.0012334529823529964
0.9851296170512837,0.013617137441380227,0.0012532455073360647
0.9874597452180172,0.011381283402604005,0.0011589713793789226
0.7438391928992271,0.1892885621273052,0.06687224497346772
0.8926536242411128,0.08464860312646938,0.02269777263241771
0.989952131607917,0.008897862441528645,0.0011500059505544819
0.9275423225126919,0.03374556517152484,0.038712112315783295
0.9811402515342537,0.017309585931298863,0.0015501625344475913
0.9928915725929989,0.005743228490851418,0.001365198916149599
0.9919404865148278,0.007224040907902191,0.0008354725772699034
0.9914340146675382,0.0076077174464383975,0.0009582678860232753
0.983261288669513,0.015479466360746812,0.001259244969740141
0.5723544824580126,0.4203837738198317,0.007261743722155778
0.9837933709452984,0.01497844440650834,0.001228184648193412
0.9869677087551482,0.011812959209761234,0.0012193320350905336
0.6834791140012971,0.3116999305219149,0.00482095547678798
0.7325077983970163,0.2630767817873157,0.0044154198156680455
0.9945055194770415,0.004548467017087915,0.0009460135058706528
0.9709055352691345,0.026798556147357388,0.0022959085835080623
0.9870536012090898,0.011705345737950002,0.0012410530529602668
0.9960759086716192,0.0034322876945474725,0.0004918036338332405
0.9396536340291354,0.05511992708026219,0.005226438890602311
0.9449971865432322,0.05121728847011233,0.00378552498665558
0.9908710712602089,0.00804807157585826,0.0010808571639328254
0.9896697783953806,0.009363674468878567,0.0009665471357406109
0.9889109920194168,0.010032707029758232,0.0010563009508250073
0.9948046602897151,0.004656607067119792,0.0005387326431649528
0.49023750738815425,0.1748007031826083,0.33496178942923754
0.9857168810473159,0.013059181999591203,0.0012239369530927687
0.9232019291923995,0.07416319650457898,0.002634874303021427
0.9850088447240488,0.013711090183831237,0.0012800650921198824
0.9765976207797948,0.020454243928476272,0.0029481352917289736
0.9924766322125821,0.006736762217279734,0.0007866055701379403
0.893600414893194,0.10393038598711854,0.002469199119687357
0.8794255399907965,0.11807408035286773,0.002500379656335787
0.8471477553293695,0.14420040709619453,0.008651837574435972
0.9892663914605444,0.009693647534328203,0.0010399610051274528
0.9913864292905467,0.007551199125733423,0.001062371583719894
0.9850911852215102,0.013579894525649871,0.001328920252840178
0.9847739457055261,0.013895330858003844,0.0013307234364698364
0.9873643321074286,0.010899940449477206,0.0017357274430942645
0.7094585037418482,0.285861021271475,0.004680474986676887
0.9889629616335489,0.009844367867673757,0.001192670498777321
0.9890718246493403,0.00973572871791348,0.001192446632746321
0.9874799043849992,0.011056794026922149,0.0014633015880786836
0.9862120203398347,0.012543323150452455,0.0012446565097130708
0.9874330125590282,0.011087872350397043,0.0014791150905748064
0.9874079088333371,0.011108024776541941,0.0014840663901210462
0.9902551973724713,0.00864628860634848,0.0010985140211803197
0.990028137215923,0.008861347958207741,0.001110514825869412
0.9813822956209438,0.017320649236045833,0.001297055143010371
0.989693433397193,0.009255631582624843,0.0010509350201822454
0.9889794509033878,0.009827447653643111,0.0011931014429690965
0.990852276094231,0.008198480173298448,0.0009492437324704513
0.6948595196871334,0.23894311535283938,0.06619736496002712
0.9909945811602249,0.00803757511514061,0.0009678437246344653
0.5249996067559639,0.47016390897535854,0.004836484268677537
0.972334440566518,0.025693589024230485,0.0019719704092516976
0.8808124026821993,0.10278948429476104,0.016398113023039573
0.9722238127658597,0.026253114457332857,0.0015230727768073844
0.9882224937629877,0.010694893508974712,0.0010826127280376332
0.9865967356030001,0.012083268008087795,0.0013199963889120015
0.9836211245893307,0.015143328120425471,0.0012355472902439001
0.9852648593363378,0.013376275274671001,0.0013588653889911682
0.9879638775695422,0.010586722982106615,0.0014493994483510907
0.9912976763233137,0.007745300628317076,0.0009570230483692955
0.9899465270764866,0.00906852501177251,0.0009849479117410458
0.9717799902928772,0.026706158279149333,0.0015138514279734532
0.9885074348268459,0.01028785725284178,0.0012047079203124141
0.9904691672151241,0.008532589465308753,0.0009982433195670373
0.9902275692900372,0.008677107407702065,0.0010953233022608878
0.9730365944570188,0.025313969977977427,0.001649435565003655
0.9819598442872857,0.01669002458589161,0.0013501311268226581
0.9739978912346735,0.02433846963989891,0.0016636391254276903
0.9953404561216821,0.003891164340859824,0.0007683795374580461
0.98718129703805,0.011677360324398608,0.0011413426375513442
0.7135711521421109,0.2645017044828645,0.021927143375024653
0.826882493224108,0.06263709467696917,0.11048041209892277
0.7865017592396295,0.07865097148029501,0.1348472692800754
0.7821274452992284,0.07949886584058868,0.13837368886018286
0.9858517788568897,0.012894364147133783,0.0012538569959765623
0.9849144347147486,0.013640583254810275,0.0014449820304409768
0.9847074604599138,0.01357531370862909,0.0017172258314570846
0.9896131462693819,0.009327340047405501,0.0010595136832125046
0.9887985025382704,0.010002585175070215,0.0011989122866594194
0.9885624526073009,0.010218576084188264,0.0012189713085107926
0.9961316476076282,0.003424954448316818,0.0004433979440550583
0.9827119940593706,0.015940844811748196,0.0013471611288810115
0.9903476365607916,0.008615896649690707,0.001036466789517622
0.9905047004180352,0.008469782182120078,0.0010255173998446182
0.9913226135737482,0.0076180243768380704,0.001059362049413852
0.9908950928248772,0.008103232702494132,0.0010016744726287126
0.9903499994123994,0.008549628770349598,0.0011003718172509927
0.9909859138402991,0.007996005193092615,0.0010180809666083316
0.9911789665135948,0.00782521823831511,0.0009958152480900836
0.9819688649596356,0.01658685982029586,0.0014442752200686305
0.9945924215376466,0.0048079915927792295,0.0005995868695742755
0.974756903937035,0.022877669535173503,0.0023654265277914953
0.8711348417770556,0.12616682686490374,0.002698331358040614
0.8851391853411662,0.11225584416130566,0.002604970497528156
0.995641724711836,0.0038485429818473065,0.0005097323063166298
0.986794071695443,0.011982233367534583,0.0012236949370226617
0.9888082215325109,0.00998178561981028,0.001209992847678992
0.9931301514634712,0.0055113518925570485,0.0013584966439715656
0.989579635278716,0.009389722220441555,0.0010306425008425682
0.9910645700889622,0.00785259062053889,0.0010828392904988886
0.9896557644235832,0.009334180174997953,0.0010100554014188553
0.6668622884928211,0.3283833644051879,0.004754347101990912
0.6056530836840963,0.3892759537319019,0.005070962584001843
0.5602579315474645,0.30529419324112944,0.13444787521140594
0.8767080243595158,0.12045270898526879,0.0028392666552154735
0.9896648368627083,0.00928055756948155,0.0010546055678099836
0.991623257836043,0.007373723422316371,0.0010030187416405268
0.9907421033661382,0.00821412076285702,0.001043775871004739
0.7675472739825782,0.08257424859160638,0.14987847742581548
0.6995884189483297,0.2356344180174947,0.06477716303417548
0.8999028468000349,0.07940483760660368,0.020692315593361394
0.8883631988101526,0.08319016261154755,0.028446638578299713
0.760100238255366,0.2350129165861653,0.00488684515846852
0.9907368128175619,0.008173275294391475,0.0010899118880465075
0.9900345481687828,0.008853941301115109,0.001111510530102207
0.9886109277996667,0.009919209961397148,0.0014698622389360766
0.9800743975087803,0.01855706460990382,0.0013685378813158482
0.9961512026231861,0.003368033230861704,0.0004807641459523859
0.988757850752947,0.009737454839376517,0.0015046944076764122
0.9955659500283115,0.003922516394430671,0.0005115335772579424
0.9917728499891537,0.007327031543580289,0.0009001184672660489
0.9920668160119861,0.007107541721896025,0.00082564226611777
0.9854757410328363,0.013175298481459298,0.0013489604857044898
0.9336710235124498,0.0638629037151939,0.002466072772356253
0.9811609665759174,0.017507014139778343,0.0013320192843042625
0.9887410799658349,0.010057451478728302,0.0012014685554368708
0.9915581742386195,0.007425687265806327,0.001016138495574252
0.9949687140984361,0.004263212243084305,0.0007680736584794623
0.9690709397481425,0.0293065633575871,0.001622496894270302
0.9907634054369756,0.008260093759172502,0.0009765008038518984
0.9489481092094291,0.04895441756219932,0.002097473228371558
0.9845731902164441,0.014131588277122324,0.001295221506433606
0.9952985128082459,0.00406902157832968,0.0006324656134244844
0.9926404349063155,0.005927430582412723,0.0014321345112719088
0.9906547343085215,0.008435342179578219,0.0009099235119002851
0.9851295647930822,0.013582934343301987,0.0012875008636159034
0.9879874852228921,0.010792040506727836,0.0012204742703800688
0.9874253291748578,0.011091066413954322,0.0014836044111878194
0.9861299107968361,0.012593903185123071,0.0012761860180409304
0.9876221010881879,0.011118141233667575,0.001259757678144538
0.9839755136324235,0.014672259223474423,0.0013522271441020529
0.9907060430480468,0.008298955878095092,0.0009950010738581057
0.7068898292758286,0.2885929748499806,0.004517195874190873
0.9917663229747431,0.007250629719858677,0.0009830473053982433
0.9855197702961979,0.013123808241434713,0.0013564214623673543
0.8401911849367995,0.15684201033370104,0.0029668047294994517
0.7722645814493299,0.22293653550850845,0.0047988830421617015
0.9843223276330012,0.014319544505445496,0.001358127861553224
0.9833317108644108,0.015396313598154219,0.0012719755374348404
0.9898573293775809,0.009053929715840648,0.0010887409065786803
0.898949769681447,0.07944369726139361,0.021606533057159434
0.8866708220443397,0.09047075169722443,0.02285842625843594
0.8867254861305075,0.09072074065545897,0.02255377321403339
0.9903133522691627,0.008593568266283632,0.0010930794645537488
0.9895905465239015,0.00938898866848155,0.001020464807617143
0.9909226760069687,0.008175868754536991,0.00090145523849421
0.9870721637458103,0.011686759861977479,0.0012410763922123995
0.5531916584607028,0.3928349394798514,0.05397340205944571
0.9921835009478104,0.007005055332032854,0.0008114437201568907
0.988468206337467,0.00998494292449503,0.0015468507380379064
0.629486733780849,0.36591366986673524,0.0045995963524157624
0.6624716002640066,0.3327222246024728,0.00480617513352068
0.9889229244741021,0.00987468653287525,0.0012023889930227762
0.9911824308963579,0.007854305963607503,0.0009632631400346657
0.5108510496948434,0.3034743517345782,0.18567459857057836
0.9753947858764979,0.02305213014965449,0.0015530839738476833
0.7235301622561363,0.27167132910103436,0.004798508642829171
0.7777534436593223,0.21730568873334558,0.004940867607332013
0.4978101868722318,0.45226899736955106,0.049920815758217114
0.5209463782724246,0.4317437082099177,0.047309913517657676
0.9864369267243869,0.012225664456615023,0.0013374088189980014
0.9841832300668272,0.014556841531000706,0.0012599284021722894
0.9622451269712563,0.034746590941633335,0.0030082820871102727
0.9916238936870794,0.007375591640536716,0.0010005146723840502
0.990810807830681,0.008136663213833297,0.0010525289554858663
0.638894637084213,0.35610390399234376,0.005001458923443244
0.9896125927898143,0.009312859323558256,0.0010745478866272342
0.7026100429039597,0.29266558149877886,0.004724375597261459
0.5606749979749829,0.05564426834832971,0.38368073367668737
0.9907891542995196,0.008255550295263153,0.0009552954052171815
0.6775965307346219,0.3175082467230233,0.004895222542354775
0.6748676480744182,0.32018821335345615,0.004944138572125461
0.7078132447330017,0.2876953299509523,0.0044914253160460655
0.8046615341011274,0.19079388023950308,0.004544585659369658
0.9900520318392069,0.008834609001817281,0.0011133591589755972
0.9852704352134559,0.013417981413984682,0.001311583372559316
0.9720675599602977,0.02634807400177749,0.0015843660379249993
0.9882958309602232,0.01049188773089701,0.001212281308879642
0.9947406654671385,0.004473999946270228,0.000785334586591525
0.9901131998261525,0.008760917735592318,0.0011258824382550285
0.9888612476704518,0.01007707458123983,0.0010616777483083595
0.9861337498382411,0.012537731642687618,0.0013285185190716206
0.9738627437255198,0.02461222773865753,0.0015250285358226097
0.5404235031799397,0.449155310022946,0.010421186797114141
0.5631316567327621,0.14739123253018163,0.2894771107370562
