c0_nn_stage1_stack,c1_nn_stage1_stack,c2_nn_stage1_stack
0.9999982118606567,1.736102035465592e-06,1.1750760814784556e-23
0.9999994039535522,5.857934866071446e-07,1.1817287353118397e-26
0.9999994039535522,6.492112447631371e-07,1.3694389580811572e-26
0.9999991655349731,8.095335033431184e-07,2.400267230390368e-28
0.9999998807907104,9.030354419792275e-08,3.290364944064649e-29
0.8996483087539673,0.09898202866315842,0.0013696127571165562
1.0,4.626457439371734e-08,1.592669655215837e-31
0.4317079782485962,0.45933017134666443,0.10896184295415878
0.9999927282333374,7.286254913196899e-06,4.56803101971272e-21
0.9999159574508667,8.408917346969247e-05,1.0749554306105038e-18
1.0,1.3968672440967111e-08,2.1949135412400997e-33
0.966782808303833,0.025084998458623886,0.008132191374897957
0.9997698664665222,5.255519499769434e-05,0.00017761500203050673
0.9979373216629028,0.0020626531913876534,7.596310055589181e-16
0.9942209720611572,0.0057791126891970634,3.6951244473081013e-13
0.9922158122062683,0.007784255780279636,5.096373904863736e-17
1.0,5.203426578503922e-10,0.0
0.9999934434890747,6.556630523846252e-06,1.3899625612000418e-25
0.9999997615814209,2.238773646467962e-07,1.7525842685673866e-24
0.9999886751174927,1.126895222114399e-05,3.5295022336552863e-25
0.5339550375938416,0.452990859746933,0.013054166920483112
0.9115880131721497,0.0857202559709549,0.0026918030343949795
0.9999983310699463,1.6496524040121585e-06,2.9090805112907786e-26
0.9991962313652039,0.0008038067608140409,6.559738133914562e-17
0.6774269938468933,0.32245001196861267,0.00012308733130339533
0.9999972581863403,2.7304436116537545e-06,8.259673937846043e-25
0.8839181661605835,0.11607953161001205,2.27913824346615e-06
1.0,4.1728109140791447e-13,0.0
0.9971973896026611,0.0028025866486132145,1.1245636312353507e-14
0.5823020339012146,0.40926286578178406,0.008435164578258991
0.9999998807907104,6.388999196360601e-08,1.1486557858025214e-36
0.9999998807907104,1.1998238846899767e-07,3.438323225039513e-25
1.0,7.675471586435223e-13,0.0
0.9999973773956299,2.5845727122941753e-06,4.452533387814433e-32
0.9999977350234985,2.2611500298808096e-06,1.9341977036563223e-22
1.0,5.614601145120801e-11,2.7004642429602756e-37
0.9999949932098389,5.061503543402068e-06,4.9954269724322275e-23
0.9999959468841553,4.080132384842727e-06,5.936251518080118e-23
0.999997615814209,2.3333470835495973e-06,5.564817418423456e-27
0.9972472786903381,0.0027527131605893373,1.99061744865503e-09
0.9999983310699463,1.6325043361575808e-06,5.1114288869517515e-31
0.9998838901519775,0.00011613608512561768,1.5935623393672533e-21
1.0,3.841345019850451e-09,0.0
0.6463133096694946,0.3533509373664856,0.00033584676566533744
0.9999983310699463,1.63581910328503e-06,7.386899827376796e-23
0.9999986886978149,1.2822772532672388e-06,2.8929019288669673e-34
0.9999990463256836,9.241908855983638e-07,3.841473351556188e-35
1.0,4.8834679355902466e-11,0.0
0.9999995231628418,4.5460041064870893e-07,3.6365633099275822e-28
1.0,7.784233702068377e-09,0.0
0.9990382194519043,0.0009617730393074453,2.6850386081047847e-18
0.9999996423721313,3.580987026907678e-07,2.890984550570514e-27
0.9999994039535522,6.021074909767776e-07,6.268457079163299e-27
0.5361234545707703,0.4010760188102722,0.06280059367418289
0.8883614540100098,0.11087147891521454,0.0007670583436265588
0.9999984502792358,1.5005225577624515e-06,8.005125712649394e-34
0.999768078327179,6.509517697850242e-05,0.00016680789121892303
0.9999747276306152,2.523249168007169e-05,2.3739749153735178e-20
1.0,4.259399943862263e-09,0.0
0.9999630451202393,3.689982258947566e-05,4.657542321943453e-22
0.9999881982803345,1.1850098417198751e-05,1.5658698632277873e-20
0.9989499449729919,0.0010500436183065176,2.202964116399597e-17
0.5579079985618591,0.42209571599960327,0.019996335729956627
0.9996250867843628,0.00037488440284505486,3.5657770973690896e-19
0.9999978542327881,2.204538759542629e-06,3.5445827100866927e-23
0.6613401174545288,0.33858367800712585,7.62163836043328e-05
0.6122621893882751,0.38755151629447937,0.00018629584519658238
1.0,2.8059421453008326e-09,2.5854349030362886e-38
0.9885954260826111,0.011404589749872684,1.0870761929515638e-10
0.9999967813491821,3.2315615499101114e-06,7.843413507010451e-22
1.0,1.4805494608083336e-09,4.333701488395457e-32
0.9654281139373779,0.028327535837888718,0.006244314834475517
0.9477784633636475,0.042708784341812134,0.009512783028185368
0.999998927116394,1.0305335536031635e-06,4.562444887383571e-24
0.9999997615814209,1.9859798783272709e-07,1.4716767975119705e-29
0.9999998807907104,1.3609771087885747e-07,7.910384986221148e-37
1.0,4.993641351119793e-12,0.0
0.5348823666572571,0.31108853220939636,0.15402911603450775
1.0,3.6748609488768125e-08,0.0
0.9083601832389832,0.09163986891508102,4.969044381693266e-13
0.9999915361404419,8.463381163892336e-06,1.0673917117688343e-17
0.9976766705513,0.0023233459796756506,1.3104973920277652e-13
1.0,2.5406374205648842e-15,0.0
0.8654349446296692,0.13456501066684723,8.148344932124019e-08
0.8796178102493286,0.12038219720125198,1.9336800605174176e-08
0.7588186264038086,0.24118126928806305,1.2196636589578702e-07
0.9999979734420776,1.9680751393025275e-06,2.2421375967484875e-27
0.9999997615814209,2.4003469434319413e-07,1.1291640365983273e-25
0.9997344613075256,0.0002654916315805167,7.795027962137947e-25
0.9999998807907104,7.898259468674951e-08,5.383048455614377e-36
0.9999983310699463,1.7128121498899418e-06,2.934898024703471e-17
0.5774911642074585,0.4217175245285034,0.0007913511362858117
0.9999978542327881,2.178821887355298e-06,4.598748428135814e-32
0.9999823570251465,1.764652733982075e-05,3.370893474298567e-21
0.9999949932098389,5.04385752719827e-06,4.2073459414130045e-21
0.999998927116394,1.125736389440135e-06,1.7002229110781466e-25
0.9999916553497314,8.3736404121737e-06,2.2294747018548868e-20
0.9999904632568359,9.544026397634298e-06,2.5515915955213935e-20
0.999995231628418,4.786440968018724e-06,5.761179380726148e-25
0.9999991655349731,7.766298608657962e-07,4.791053492850507e-27
0.9996745586395264,0.0003255131305195391,3.348342785966267e-20
0.9999279975891113,7.200863910838962e-05,1.026729841618558e-23
0.999998927116394,1.0928059737125295e-06,8.520404924070416e-35
1.0,1.4324826658196343e-08,4.9530740168843296e-33
0.5473277568817139,0.33474481105804443,0.11792738735675812
1.0,8.131626483276477e-10,0.0
0.4536299705505371,0.4805261790752411,0.06584379822015762
0.9919969439506531,0.008003062568604946,3.1208440779556534e-12
0.8978805541992188,0.10207555443048477,4.389126843307167e-05
0.9948573112487793,0.005142728332430124,1.3949914357339055e-13
0.9999881982803345,1.182316555059515e-05,7.832570838693546e-25
0.9999957084655762,4.249439825798618e-06,7.669637925663083e-22
0.9994791150093079,0.0005208755610510707,4.800872006232869e-19
0.9999980926513672,1.9516855900292285e-06,2.3297500604411677e-25
0.9999996423721313,3.077509234117315e-07,5.383574637076724e-31
0.99998939037323,1.0631372788338922e-05,1.3421481985462747e-28
0.9999986886978149,1.3360864841160947e-06,3.4963536358979985e-27
0.9899508357048035,0.010049089789390564,3.769266582881459e-12
0.9999076128005981,9.237584163201973e-05,1.2899969671399081e-26
0.9999978542327881,2.1763733002444496e-06,1.5322879829034016e-25
0.9999812841415405,1.877418799267616e-05,6.332575236863155e-23
0.9870805144309998,0.012919499538838863,6.005917876743261e-13
0.999845027923584,0.00015490360965486616,4.873538478877157e-18
0.9973360896110535,0.0026639311108738184,1.3075965244119855e-16
0.9999997615814209,2.567082333371218e-07,3.7672647255996246e-26
0.9999961853027344,3.80360643248423e-06,2.65032336149655e-23
0.739208459854126,0.24704238772392273,0.013749158009886742
0.996156632900238,0.0007070618448778987,0.0031363859307020903
0.9961705803871155,0.0016192181501537561,0.0022101756185293198
0.9958534240722656,0.0017398153431713581,0.0024068804923444986
0.9999986886978149,1.2660891570703825e-06,2.4274036420493116e-19
0.9999929666519165,6.997762284299824e-06,3.3793864644001467e-22
0.9999986886978149,1.3487760952557437e-06,9.175509216550585e-19
0.9999903440475464,9.669723112892825e-06,1.6502960276462252e-24
0.999996542930603,3.5017694699490676e-06,8.043354890134287e-31
0.999994158744812,5.823416813655058e-06,3.5606830456178914e-23
1.0,9.613404690356209e-12,0.0
0.996178150177002,0.0038218467961996794,5.88860557537707e-14
0.9999998807907104,1.0732937738566761e-07,7.660174369924449e-35
0.9999991655349731,7.844209903851151e-07,2.2118633261736813e-27
0.9999998807907104,1.052257374567489e-07,1.523857105934562e-24
0.9999992847442627,7.443782124028075e-07,1.846333763494639e-27
0.9999994039535522,6.227947437764669e-07,8.275164377278025e-28
0.9999990463256836,8.988217246042041e-07,2.3654974544741136e-36
0.9999953508377075,4.6315440158650745e-06,3.455453832634453e-25
0.9998835325241089,0.00011645579797914252,6.476541920906173e-19
1.0,3.658188335586843e-12,0.0
0.9915528893470764,0.008447148837149143,6.745424802490768e-14
0.8541166186332703,0.1458832025527954,1.6422620774392271e-07
0.843859851360321,0.15614014863967896,7.076403463202041e-09
1.0,1.4574727535965337e-10,3.184193481780097e-38
0.9999957084655762,4.332636763137998e-06,1.6383884957148851e-22
0.9999982118606567,1.8258261889059213e-06,7.004549972181751e-34
1.0,5.781751077904573e-09,2.6857726901033967e-30
0.9999927282333374,7.2502530201745685e-06,1.5073163444295976e-25
0.9999971389770508,2.8756835490639787e-06,3.5462183027331417e-22
0.9999998807907104,1.148599366729286e-07,1.458175878138539e-29
0.5268255472183228,0.47175464034080505,0.0014198367716744542
0.621295690536499,0.37748396396636963,0.0012202890357002616
0.48584210872650146,0.3296012580394745,0.18455664813518524
0.9033655524253845,0.09663446247577667,1.5061495162171923e-08
0.9999951124191284,4.914680175716057e-06,4.419644497459558e-24
0.9999998807907104,6.277446829017208e-08,1.7765938911672736e-25
1.0,7.95592214331009e-09,0.0
0.9951287508010864,0.0018976322608068585,0.002973634982481599
0.5524461269378662,0.3400256037712097,0.10752836614847183
0.8607091903686523,0.005761895328760147,0.133528932929039
0.813618004322052,0.008710543625056744,0.17767152190208435
0.7537258267402649,0.24626532196998596,8.9335180746275e-06
0.9999971389770508,2.9122822979843477e-06,1.4966993243512126e-26
0.9999985694885254,1.4159795682644472e-06,4.6604352292038135e-26
0.9999984502792358,1.4905289162925328e-06,3.650425439917644e-23
0.9983030557632446,0.0016969749704003334,1.8962611293476747e-15
1.0,5.490902871274628e-11,0.0
0.9999986886978149,1.291925173063646e-06,2.3319866842391524e-22
1.0,8.385460381621357e-11,0.0
1.0,3.3627228605837e-12,0.0
1.0,4.105661990938536e-11,0.0
0.9999805688858032,1.9445087673375383e-05,2.441452809979965e-22
0.9624857306480408,0.03751429542899132,1.2301334395559138e-09
0.9999626874923706,3.731672404683195e-05,3.090026559128174e-20
0.9999960660934448,3.961077254643897e-06,1.1508529047318758e-29
1.0,3.972426299014842e-08,1.6837650539239403e-26
1.0,1.3735645509882488e-08,5.322704536080527e-23
0.9002053141593933,0.0997946560382843,3.9277665321579835e-12
1.0,3.544529292298648e-08,1.2645428439140271e-30
0.9760063886642456,0.023993628099560738,1.4675065329594617e-10
0.9999921321868896,7.82257666287478e-06,2.753413163667962e-20
1.0,2.185582603786429e-09,0.0
1.0,6.167497623721374e-09,4.710242068970911e-31
1.0,4.758291183293295e-08,0.0
0.9999755620956421,2.446682810841594e-05,2.3300857137354772e-20
0.9999951124191284,4.928653197566746e-06,7.539836648460063e-17
0.9999843835830688,1.563571822771337e-05,1.2939597954394376e-19
0.9999967813491821,3.1736424261907814e-06,2.0474185864249336e-23
0.9999985694885254,1.3960103615318076e-06,1.253340110803364e-25
0.9991794228553772,0.0008206027559936047,1.0940987049193954e-22
0.9999991655349731,8.27238636702532e-07,1.358910457594876e-27
0.6402543187141418,0.35972875356674194,1.697375591902528e-05
1.0,2.0583103221838428e-08,1.001285123259893e-25
0.9999995231628418,4.25769684397892e-07,2.5286314241487496e-27
0.942092776298523,0.05790718272328377,2.40566802589548e-11
0.874489963054657,0.12550997734069824,1.805286364842118e-09
0.9998993873596191,0.00010059575288323686,3.504086244624713e-26
0.9999874830245972,1.2468106433516368e-05,1.1755459609299722e-26
0.99931800365448,0.0006820240523666143,4.6281158936480824e-17
0.8553432822227478,0.00726292235776782,0.1373937875032425
0.9352430105209351,0.011807546950876713,0.05294942110776901
0.9374332427978516,0.01162596046924591,0.050940826535224915
0.9999964237213135,3.588344497984508e-06,2.1888777451771283e-25
0.9999867677688599,1.3288192349136807e-05,8.315481409547838e-25
0.9999998807907104,1.2301408958137472e-07,1.3516042813551368e-30
0.9999942779541016,5.713811788154999e-06,3.477965299906951e-21
0.4056852161884308,0.40569937229156494,0.18861538171768188
1.0,1.914324081198071e-11,0.0
0.9999579191207886,4.202860873192549e-05,2.517171815364192e-18
0.538144052028656,0.45931103825569153,0.002544912276789546
0.5570468902587891,0.440388560295105,0.002564468886703253
0.9999938011169434,6.19042111793533e-06,5.418425549408769e-23
1.0,3.294587491708967e-09,0.0
0.40347591042518616,0.3681378960609436,0.22838623821735382
0.9945397973060608,0.005460162181407213,3.698902756353942e-14
0.744512140750885,0.2554844319820404,3.485810566417058e-06
0.8289570808410645,0.17104293406009674,2.6335200686844473e-08
0.35425999760627747,0.43048375844955444,0.2152562439441681
0.4783630073070526,0.4044783115386963,0.11715870350599289
0.9997459053993225,0.00025408394867554307,1.2356503606451086e-18
