c0_xgb_stage2_stack,c1_xgb_stage2_stack,c2_xgb_stage2_stack
0.999937891960144,6.0209404182387516e-05,1.9048152353207115e-06
0.999758780002594,0.00023855063773225993,2.698936441447586e-06
0.5321100354194641,0.46506720781326294,0.002822801237925887
0.9998970031738281,0.00010103970998898149,1.9226904441893566e-06
0.5984963774681091,0.10029804706573486,0.3012056052684784
0.9999299049377441,6.745890277670696e-05,2.5928611648851074e-06
0.9998067021369934,0.00019131760927848518,2.0234374460414983e-06
0.999909520149231,8.807690755929798e-05,2.4281616788357496e-06
0.9973136782646179,0.002655171789228916,3.1099691113922745e-05
0.999906063079834,9.111091640079394e-05,2.8076208309357753e-06
0.8479955792427063,0.15189024806022644,0.00011418690701248124
0.9997573494911194,0.0002407521242275834,1.916519977385178e-06
0.9971070885658264,0.0028848147485405207,8.06881689641159e-06
0.9995918869972229,0.00036128886858932674,4.678383993450552e-05
0.9998016953468323,0.00019575613259803504,2.626189825605252e-06
0.9998672008514404,0.00013165886048227549,1.1072027064074064e-06
0.999946117401123,5.172238888917491e-05,2.129014774254756e-06
0.9998096823692322,0.0001894275046652183,8.754549298828351e-07
0.9999459981918335,5.321014396031387e-05,7.395560146505886e-07
0.9999449253082275,5.289689943310805e-05,2.124266529790475e-06
0.9999227523803711,7.532451854785904e-05,1.8954143570226734e-06
0.9985120892524719,0.0014806954422965646,7.236073543026578e-06
0.5993194580078125,0.361264169216156,0.03941633924841881
0.9999241828918457,7.295396062545478e-05,2.9023051411058987e-06
0.999922513961792,7.58945825509727e-05,1.6406726217610412e-06
0.9996092915534973,0.0003879997821059078,2.7162061542185256e-06
0.9996869564056396,0.0003109496901743114,2.088848077619332e-06
0.9999183416366577,7.294045644812286e-05,8.655812052893452e-06
0.9999345541000366,5.684092684532516e-05,8.657900252728723e-06
0.9844746589660645,0.0151627566665411,0.00036264266236685216
0.9996163845062256,0.00036805844865739346,1.5493813407374546e-05
0.9998682737350464,0.00012826813326682895,3.4845381833292777e-06
0.9997937083244324,0.00020337886235211045,2.923381543951109e-06
0.9997667670249939,0.00023079336096998304,2.4125265554175712e-06
0.9998995065689087,9.959736053133383e-05,8.429131526099809e-07
0.9997972846031189,0.00020035848137922585,2.3337918264587643e-06
0.9993676543235779,0.0006248019053600729,7.525524779339321e-06
0.9348164200782776,0.0650615394115448,0.000122063334856648
0.9999502897262573,4.887987961410545e-05,7.941662829580309e-07
0.9998514652252197,0.0001464555534766987,2.0388602024468128e-06
0.9998613595962524,0.00013675974332727492,1.903883116938232e-06
0.9999388456344604,6.0377649788279086e-05,8.011923000594834e-07
0.999537467956543,0.0004541120433714241,8.385840374103282e-06
0.9999065399169922,9.111096005653962e-05,2.393283239143784e-06
0.9998266100883484,0.0001714029349386692,2.0668692286562873e-06
0.9996626377105713,0.0003328920865897089,4.528489171207184e-06
0.9997857213020325,0.00020285906794015318,1.1438000001362525e-05
0.9998998641967773,9.712456085253507e-05,2.945659161923686e-06
0.9969289898872375,0.0030619127210229635,9.146828233497217e-06
0.9982971549034119,0.001699497108347714,3.3448663998569828e-06
0.9998409748077393,0.000158039852976799,9.120747108681826e-07
0.9919630289077759,0.007857998833060265,0.00017890855087898672
0.9945856928825378,0.005328920669853687,8.539020200259984e-05
0.992384672164917,0.007578960154205561,3.633817323134281e-05
0.8432223796844482,0.15668150782585144,9.61131154326722e-05
0.999919056892395,7.867022941354662e-05,2.2976353193371324e-06
0.9998514652252197,0.0001464555534766987,2.0388602024468128e-06
0.9996590614318848,0.00031988442060537636,2.101101927109994e-05
0.9997608065605164,0.00022371388331521302,1.5456836990779266e-05
0.235941082239151,0.7616657614707947,0.0023931951727718115
0.7688608765602112,0.2310592383146286,7.989566802280024e-05
0.9996030926704407,0.0003916028654202819,5.2940954446967226e-06
0.999859094619751,0.0001394904247717932,1.38108225655742e-06
0.9998624324798584,0.00013569704606197774,1.8641570704858168e-06
0.9998177886009216,0.0001780094753485173,4.198179794911994e-06
0.9997768998146057,0.00021432824723888189,8.808719030639622e-06
0.9998533725738525,0.00014575538807548583,8.455085094283277e-07
0.9689323902130127,0.03022979199886322,0.0008378368220292032
0.9198444485664368,0.0800609365105629,9.465106995776296e-05
0.9999003410339355,9.862982551567256e-05,9.720123443912598e-07
0.9949642419815063,0.004960610531270504,7.514523895224556e-05
0.9900559186935425,0.009742844849824905,0.00020129545009694993
0.9012047052383423,0.09828180074691772,0.0005134526873007417
0.994788646697998,0.005130631383508444,8.076012454694137e-05
0.9933085441589355,0.0065339249558746815,0.0001575529749970883
0.9932183623313904,0.006776232738047838,5.459794010675978e-06
0.9919310212135315,0.00798122026026249,8.779158088145778e-05
0.993054211139679,0.00689304992556572,5.268751556286588e-05
0.9998204112052917,0.00017645966727286577,3.1938122901919996e-06
0.999897837638855,9.895160474115983e-05,3.161975882903789e-06
0.999889612197876,0.00010762631427496672,2.797170509438729e-06
0.9996949434280396,0.0002842604008037597,2.0808252884307876e-05
0.5411404967308044,0.04215502738952637,0.4167045056819916
0.3989299237728119,0.07388367503881454,0.527186393737793
0.8587548732757568,0.04056761786341667,0.10067751258611679
0.9997988343238831,0.0001974806364160031,3.753028067876585e-06
0.9993858337402344,0.0005945152952335775,1.9678771423059516e-05
0.9999343156814575,6.344255962176248e-05,2.2231420189200435e-06
0.999828577041626,0.00016776887059677392,3.57000089934445e-06
0.999956488609314,4.036491736769676e-05,3.1544777812086977e-06
0.9999253749847412,7.205543806776404e-05,2.608693421279895e-06
0.999901533126831,9.74568902165629e-05,9.697635050542885e-07
0.9999264478683472,7.14401830919087e-05,2.0814552499359706e-06
0.9998801946640015,0.00011884156265296042,9.108439940064272e-07
0.9996893405914307,0.0003066330391447991,4.061409981659381e-06
0.9998958110809326,0.00010316613770555705,1.0065690503324731e-06
0.9994142055511475,0.000566404836717993,1.944573705259245e-05
0.9131695032119751,0.08671990782022476,0.00011063311103498563
0.999909520149231,8.854677435010672e-05,1.894729621199076e-06
0.9998987913131714,9.097420115722343e-05,1.0174455383094028e-05
0.9998987913131714,9.097420115722343e-05,1.0174455383094028e-05
0.9998902082443237,0.00010683935397537425,2.908382612076821e-06
0.9999089241027832,9.033896640175954e-05,7.626495062140748e-07
0.9880577325820923,0.01168516743928194,0.00025717922835610807
0.9997705817222595,0.00021748333529103547,1.189637441711966e-05
0.5870930552482605,0.4095842242240906,0.0033227349631488323
0.9998784065246582,0.0001189942195196636,2.643168954818975e-06
0.9999128580093384,8.49961070343852e-05,2.1825089788762853e-06
0.9996289014816284,0.0003683973627630621,2.7116420824313536e-06
0.993361234664917,0.0064932601526379585,0.00014552113134413958
0.9983646273612976,0.001622951589524746,1.2452266673790291e-05
0.999743640422821,0.0002549737400840968,1.3844130535289878e-06
0.9997974038124084,0.0001860952324932441,1.65636301971972e-05
0.9994433522224426,0.0005487499292939901,7.906408427515998e-06
0.9998884201049805,0.00010845065844478086,3.071228775297641e-06
0.9999262094497681,7.143451512092724e-05,2.3198899725684896e-06
0.9998373985290527,0.0001598750677658245,2.649576572366641e-06
0.9986171722412109,0.0013764017494395375,6.4407499849039596e-06
0.9276442527770996,0.07119318842887878,0.0011625936022028327
0.9919660091400146,0.007892130874097347,0.0001418643951183185
0.9998421669006348,0.00015665843966417015,1.1138407671751338e-06
0.9997857213020325,0.00019794300897046924,1.6389492884627543e-05
0.8451758027076721,0.15474876761436462,7.543661922682077e-05
0.999908447265625,9.079297888092697e-05,7.683997864660341e-07
0.9950153231620789,0.004522410221397877,0.00046229828149080276
0.999887228012085,0.0001111776873585768,1.529187443338742e-06
0.9995169639587402,0.0004598016384989023,2.327933361812029e-05
0.7476566433906555,0.2519003748893738,0.0004429853579495102
0.9998576641082764,0.00013901399506721646,3.2608108995191287e-06
0.9998674392700195,0.00013023975770920515,2.3032514491205802e-06
0.9997209906578064,0.0002746435347944498,4.317865204939153e-06
0.999853253364563,0.0001436272286809981,3.0697974580107257e-06
0.9998887777328491,0.00010931598808383569,1.94503809325397e-06
0.9999141693115234,8.460350363748148e-05,1.2512723515101243e-06
0.9997661709785461,0.00022970212739892304,4.13535190091352e-06
0.9998998641967773,9.908097854349762e-05,1.0727356993811554e-06
0.9998884201049805,0.00010877953900489956,2.794626198010519e-06
0.9994696974754333,0.00047597248340025544,5.434000922832638e-05
0.9997705817222595,0.00022668583551421762,2.7868370580108603e-06
0.9998654127120972,0.00012371534830890596,1.0901750101766083e-05
0.9999085664749146,8.833027095533907e-05,3.0862120183883235e-06
0.30058929324150085,0.6989551782608032,0.00045549613423645496
0.9998776912689209,0.00012073254038114101,1.582362756380462e-06
0.9999045133590698,9.305080311605707e-05,2.3834750209061895e-06
0.9999067783355713,9.072886314243078e-05,2.4945902623585425e-06
0.9997921586036682,0.00020689556549768895,9.845047088674619e-07
0.9999294281005859,6.81749515933916e-05,2.3785796656738967e-06
0.999891996383667,0.00010157201904803514,6.4589185058139265e-06
0.9998162388801575,0.00018061648006550968,3.1804677291802363e-06
0.9993102550506592,0.0006876255501993,2.0765114641108084e-06
0.9998397827148438,0.00015713133325334638,3.062913265239331e-06
0.7578967809677124,0.06430214643478394,0.17780104279518127
0.9884379506111145,0.011376411654055119,0.00018562006880529225
0.9999018907546997,9.532779949950054e-05,2.7799162580777192e-06
0.9984592199325562,0.00148324656765908,5.755659003625624e-05
0.9995251893997192,0.00047346041537821293,1.3363736570681795e-06
0.9998936653137207,0.00010225009464193135,4.060424089402659e-06
0.9999483823776245,4.8831097956281155e-05,2.7936266633332707e-06
0.9999537467956543,4.405852814670652e-05,2.210344291597721e-06
0.9998358488082886,0.00015058330609463155,1.3597123142972123e-05
0.8300422430038452,0.16957470774650574,0.00038302128086797893
0.9998915195465088,0.00010586743155727163,2.6573625291348435e-06
0.9999420642852783,5.653488187817857e-05,1.4019765330886003e-06
0.8135461211204529,0.18636290729045868,9.097468864638358e-05
0.8414238691329956,0.15839563310146332,0.00018050074868369848
0.9999377727508545,5.8283254475099966e-05,3.980442215834046e-06
0.9990676045417786,0.0009055174887180328,2.6920786694972776e-05
0.9998841285705566,0.00011330818961141631,2.4944886263256194e-06
0.9998860359191895,0.00011288064706604928,1.040405095409369e-06
0.9927757978439331,0.007110424339771271,0.00011374188034096733
0.9925887584686279,0.00737327616661787,3.796490273089148e-05
0.9998917579650879,0.00010637276864144951,1.8965724848385435e-06
0.9997052550315857,0.0002899952232837677,4.6825998651911505e-06
0.9984143972396851,0.0015786441508680582,6.889478754601441e-06
0.9998916387557983,0.00010722769366111606,1.119582975661615e-06
0.5242354273796082,0.10470931231975555,0.3710552453994751
0.9998262524604797,0.00016443805361632258,9.286775821237825e-06
0.9950888752937317,0.004870031028985977,4.117271237191744e-05
0.9998944997787476,0.00010345901682740077,2.065535909423488e-06
0.999891996383667,0.00010564216790953651,2.3432082798535703e-06
0.9995119571685791,0.0004794523702003062,8.62178421812132e-06
0.9984955787658691,0.0014655463164672256,3.8863196095917374e-05
0.9923439621925354,0.007631491869688034,2.460161704220809e-05
0.903322696685791,0.09339818358421326,0.0032791427802294493
0.9998942613601685,0.0001024331504595466,3.312806711619487e-06
0.9998898506164551,0.00010821474279509857,1.873611836344935e-06
0.9997938275337219,0.00020286961807869375,3.3534897738718428e-06
0.9996488094329834,0.00034641011734493077,4.787968919117702e-06
0.9999337196350098,6.398701953003183e-05,2.318204451512429e-06
0.8306853771209717,0.16922405362129211,9.058546856977046e-05
0.999835729598999,0.00016204344865400344,2.188424105042941e-06
0.9999518394470215,4.601565524353646e-05,2.2019098651071545e-06
0.999768078327179,0.00023069794406183064,1.2182738373667235e-06
0.9999091625213623,8.119393896777183e-05,9.614467671781313e-06
0.9996969699859619,0.0003019456344190985,1.104677039620583e-06
0.9996789693832397,0.00031999789644032717,1.0500860980755533e-06
0.9998488426208496,0.0001503175444668159,8.342893806911889e-07
0.9999141693115234,8.494338544551283e-05,8.517724836565321e-07
0.9996730089187622,0.00029109109891578555,3.593262954382226e-05
0.9999072551727295,8.42871522763744e-05,8.424733096035197e-06
0.9999065399169922,9.111096005653962e-05,2.393283239143784e-06
0.9996612071990967,0.00033603134215809405,2.760460574791068e-06
0.883334755897522,0.0752364993095398,0.041428714990615845
0.9999254941940308,6.861096335342154e-05,5.864033028046833e-06
0.5520288944244385,0.4473499059677124,0.0006211654399521649
0.9995051622390747,0.0004782038158737123,1.6683663488947786e-05
0.9894850850105286,0.010288427583873272,0.00022648931189905852
0.9994174242019653,0.0005573799717240036,2.5197081413352862e-05
0.9999258518218994,7.178352097980678e-05,2.319889063073788e-06
0.9999353885650635,6.363605643855408e-05,9.807088190427748e-07
0.999829888343811,0.00016675332153681666,3.2939756238192786e-06
0.9998248219490051,0.00017429370200261474,8.836279903334798e-07
0.9998600482940674,0.00013549123832490295,4.3876602831005584e-06
0.9999198913574219,7.796107092872262e-05,2.1695479972549947e-06
0.9999223947525024,6.846244650660083e-05,9.126854820351582e-06
0.999454915523529,0.0005180739099159837,2.6992292987415567e-05
0.9999099969863892,8.787273691268638e-05,2.141044433301431e-06
0.9998699426651001,0.00012694999168161303,3.126260935459868e-06
0.9998031258583069,0.00019595364574342966,9.820623745326884e-07
0.9966745376586914,0.003307650564238429,1.7774447769625112e-05
0.9999121427536011,8.568146586185321e-05,2.1335097244445933e-06
0.9996523857116699,0.0003461590385995805,1.4185407053446397e-06
0.9999454021453857,4.9540598411113024e-05,5.0602970986801665e-06
0.9999170303344727,8.038359374040738e-05,2.564038140917546e-06
0.9599561095237732,0.038384053856134415,0.0016598167130723596
0.9880824089050293,0.011779861524701118,0.00013770279474556446
0.9957679510116577,0.0038366515655070543,0.0003954679996240884
0.9951260685920715,0.004472569562494755,0.0004014187725260854
0.9998691082000732,0.000128813975607045,2.0440729713300243e-06
0.9998925924301147,0.00010635114449542016,1.0788107829284854e-06
0.9998892545700073,0.00010815267160069197,2.5486717731837416e-06
0.9998854398727417,0.00011156079563079402,3.0057367439439986e-06
0.9998090863227844,0.00018869139603339136,2.2997412543190876e-06
0.9998880624771118,0.00011108758917544037,8.850366839396884e-07
0.9998887777328491,0.00010837439185706899,2.841116838681046e-06
0.999825656414032,0.00017165289318654686,2.749613258856698e-06
0.9998890161514282,0.00010456184827489778,6.453733476519119e-06
0.9999231100082397,7.430640835082158e-05,2.5925071440724423e-06
0.9999148845672607,8.314524166053161e-05,1.976179191842675e-06
0.9999231100082397,7.430640835082158e-05,2.5925071440724423e-06
0.9999051094055176,9.39450110308826e-05,9.871884003587184e-07
0.9998984336853027,9.546675573801622e-05,6.076810223021312e-06
0.9999010562896729,9.605578088667244e-05,2.9132440886314726e-06
0.9982592463493347,0.0017387805273756385,1.9814940515061608e-06
0.9931082725524902,0.006886180955916643,5.5689165492367465e-06
0.9998010993003845,0.00019002205226570368,8.954840268415865e-06
0.9940240979194641,0.005961098708212376,1.4843768440186977e-05
0.9944668412208557,0.005439358297735453,9.377470996696502e-05
0.9998917579650879,0.00010735500109149143,9.327198995379149e-07
0.9999468326568604,5.135423634783365e-05,1.866354864432651e-06
0.999906063079834,9.111091640079394e-05,2.8574261250469135e-06
0.9999182224273682,8.073818025877699e-05,1.0101525731442962e-06
0.9999122619628906,8.483700366923586e-05,2.9526031539717223e-06
0.99988853931427,0.00010954806202789769,1.9450376385066193e-06
0.9982669353485107,0.0017296456499025226,3.442659362917766e-06
0.7008417844772339,0.2990322411060333,0.00012596420128829777
0.44839340448379517,0.5513038039207458,0.00030277943005785346
0.6125847101211548,0.299404114484787,0.08801116794347763
0.994810938835144,0.005179733037948608,9.373762622999493e-06
0.999862551689148,0.00013445744116324931,2.947589109680848e-06
0.9999256134033203,7.242431456688792e-05,1.922446472235606e-06
0.9998881816864014,0.00010475239832885563,7.078205271682236e-06
0.9886857271194458,0.01106299553066492,0.00025120354257524014
0.866126537322998,0.12159671634435654,0.012276750057935715
0.9901521801948547,0.008770241402089596,0.001077556167729199
0.9891457557678223,0.010068263858556747,0.000785938638728112
0.9116334915161133,0.08833649009466171,3.000256219820585e-05
0.9999003410339355,9.880465950118378e-05,8.633853099127009e-07
0.9999134540557861,8.569996862206608e-05,8.593583515903447e-07
0.9999039173126221,8.58697239891626e-05,1.0148110050067771e-05
0.9997324347496033,0.00026228794013150036,5.284590315568494e-06
0.9998917579650879,0.00010735500109149143,9.327198995379149e-07
0.999757707118988,0.00024133655824698508,9.905602382787038e-07
0.9997996687889099,0.00019936020544264466,9.943091754394118e-07
0.9998279809951782,0.0001703030284261331,1.727366338855063e-06
0.999921441078186,7.615376671310514e-05,2.435542683087988e-06
0.9999356269836426,6.366574962157756e-05,6.708109481223801e-07
0.9938963055610657,0.005982770584523678,0.00012087879440514371
0.9997175335884094,0.00027859563124366105,3.86453939427156e-06
0.9998158812522888,0.00018180174811277539,2.2994015580479754e-06
0.9998863935470581,0.00011143054143758491,2.208147634519264e-06
0.999955415725708,4.1366536606801674e-05,3.2392340472142678e-06
0.9995216131210327,0.00046546454541385174,1.2913118553115055e-05
0.9999427795410156,5.508600588655099e-05,2.1716116407333175e-06
0.9949110150337219,0.005011063069105148,7.787978393025696e-05
0.9997867941856384,0.00021178324823267758,1.381422407575883e-06
0.9998559951782227,0.00014209489745553583,1.8924233700090554e-06
0.9999338388442993,6.531050166813657e-05,8.501401680405252e-07
0.9991680383682251,0.0008207980426959693,1.1158451343362685e-05
0.9999381303787231,5.967555262031965e-05,2.133564976247726e-06
0.9999111890792847,8.669765520608053e-05,2.0835245777561795e-06
0.999632716178894,0.0003661019145511091,1.2118312042730395e-06
0.999879002571106,0.00010872146958718076,1.2218864867463708e-05
0.9991375207901001,0.0008608426433056593,1.6523416661584633e-06
0.9998083710670471,0.00018844273290596902,3.159118932671845e-06
0.9998739957809448,0.0001229305489687249,3.051029807465966e-06
0.8041342496871948,0.19578729569911957,7.847703818697482e-05
0.999954342842102,4.4212058128323406e-05,1.4410233006856288e-06
0.9992265701293945,0.0007715501706115901,1.9263659396528965e-06
0.9912602305412292,0.008617048151791096,0.00012277266068849713
0.9529479146003723,0.04692814499139786,0.00012396725651342422
0.9998297691345215,0.0001671287027420476,3.058276433876017e-06
0.9997443556785583,0.00023858610074967146,1.700822394923307e-05
0.9998887777328491,0.00010919762280536816,2.048832357104402e-06
0.9921678900718689,0.007263930980116129,0.0005681049078702927
0.9942424893379211,0.005153533071279526,0.0006040132138878107
0.9962342381477356,0.003184107132256031,0.0005816324264742434
